Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
013FHA7K_lower_left,844.0,369.0,840.0430908203125,368.8313293457031,3.96,0.32
013FHA7K_lower_right,842.0,369.0,841.1414794921875,369.51171875,1.0,0.08
013FHA7K_upper_left,799.0,276.0,798.5789184570312,277.22076416015625,1.29,0.1
013FHA7K_upper_right,782.0,276.0,781.6068725585938,280.2666015625,4.28,0.34
013NUWYR_lower_left,828.0,243.0,829.1004638671875,246.11550903320312,3.3,0.26
013NUWYR_lower_right,818.0,236.0,811.7395629882812,233.46200561523438,6.76,0.54
013NUWYR_upper_left,845.0,280.0,833.6918334960938,271.2098693847656,14.32,1.15
013NUWYR_upper_right,829.0,272.0,828.4869995117188,270.0855712890625,1.98,0.16
013NXP1H_lower_left,816.0,357.0,816.5709228515625,356.8670959472656,0.59,0.05
013NXP1H_lower_right,836.0,362.0,834.6743774414062,360.6298828125,1.91,0.15
013NXP1H_upper_left,776.0,268.0,772.81201171875,267.80096435546875,3.19,0.26
013NXP1H_upper_right,732.0,255.0,730.5785522460938,254.83740234375,1.43,0.11
013TXGFK_lower_left,835.0,363.0,829.7987060546875,362.3707275390625,5.24,0.42
013TXGFK_lower_right,824.0,360.0,821.7093505859375,359.67828369140625,2.31,0.18
013TXGFK_upper_left,769.0,256.0,770.51953125,255.02667236328125,1.8,0.14
013TXGFK_upper_right,760.0,252.0,763.9412231445312,254.9034881591797,4.9,0.39
013ZD6EX_lower_left,732.0,325.0,730.8555908203125,331.5627136230469,6.66,0.53
013ZD6EX_lower_right,730.0,322.0,728.87451171875,329.4140625,7.5,0.6
013ZD6EX_upper_left,721.0,307.0,722.4346923828125,306.8714904785156,1.44,0.12
013ZD6EX_upper_right,723.0,304.0,724.105224609375,302.5625,1.81,0.14
01422MSK_lower_left,739.0,302.0,754.4554443359375,311.6040344238281,18.2,1.46
01422MSK_lower_right,754.0,313.0,755.5479736328125,308.77099609375,4.5,0.36
01422MSK_upper_left,754.0,291.0,754.2249755859375,300.6423034667969,9.64,0.77
01422MSK_upper_right,759.0,291.0,757.36328125,290.8399658203125,1.64,0.13
0145NKWZ_lower_left,848.0,352.0,843.3943481445312,350.76702880859375,4.77,0.38
0145NKWZ_lower_right,849.0,351.0,847.6925659179688,352.2850646972656,1.83,0.15
0145NKWZ_upper_left,846.0,273.0,843.6365966796875,273.81005859375,2.5,0.2
0145NKWZ_upper_right,842.0,272.0,840.6713256835938,273.05120849609375,1.69,0.14
0148UTKX_lower_left,816.0,337.0,816.8243408203125,336.37225341796875,1.04,0.08
0148UTKX_lower_right,822.0,336.0,806.9517211914062,333.24755859375,15.3,1.22
0148UTKX_upper_left,785.0,327.0,784.4754638671875,327.9747619628906,1.11,0.09
0148UTKX_upper_right,778.0,325.0,775.8271484375,325.78759765625,2.31,0.18
0148VUFR_lower_left,778.0,336.0,779.3206176757812,331.8912353515625,4.32,0.35
0148VUFR_lower_right,792.0,343.0,791.196533203125,342.70440673828125,0.86,0.07
0148VUFR_upper_left,770.0,283.0,774.0362548828125,279.6085510253906,5.27,0.42
0148VUFR_upper_right,772.0,286.0,772.7510986328125,283.3170471191406,2.79,0.22
014EZU5V_lower_left,822.0,344.0,821.78515625,341.66650390625,2.34,0.19
014EZU5V_lower_right,820.0,344.0,817.3026123046875,342.4610900878906,3.11,0.25
014EZU5V_upper_left,785.0,283.0,785.782958984375,289.71319580078125,6.76,0.54
014EZU5V_upper_right,791.0,285.0,793.0231323242188,289.7589111328125,5.17,0.41
014JJ942_lower_left,784.0,313.0,782.7109985351562,307.5909118652344,5.56,0.44
014JJ942_lower_right,778.0,306.0,781.8479614257812,304.6348876953125,4.08,0.33
014JJ942_upper_left,770.0,278.0,768.1328125,279.87738037109375,2.65,0.21
014JJ942_upper_right,776.0,273.0,776.2889404296875,273.2944030761719,0.41,0.03
014WKP6A_lower_left,827.0,361.0,826.4990234375,360.3728942871094,0.8,0.06
014WKP6A_lower_right,830.0,362.0,831.8626098632812,362.4088439941406,1.91,0.15
014WKP6A_upper_left,788.0,277.0,788.6507568359375,279.9202575683594,2.99,0.24
014WKP6A_upper_right,785.0,284.0,787.2998046875,282.1072082519531,2.98,0.24
014ZTUSK_lower_left,816.0,351.0,817.8804321289062,351.2354736328125,1.9,0.15
014ZTUSK_lower_right,815.0,351.0,816.093505859375,351.90673828125,1.42,0.11
014ZTUSK_upper_left,757.0,255.0,760.646484375,253.89111328125,3.81,0.3
014ZTUSK_upper_right,767.0,251.0,768.3839111328125,250.24871826171875,1.57,0.13
0158T9ED_lower_left,826.0,350.0,821.52294921875,349.5916748046875,4.5,0.36
0158T9ED_lower_right,830.0,351.0,826.7850341796875,351.1760559082031,3.22,0.26
0158T9ED_upper_left,800.0,255.0,803.3384399414062,256.8101501464844,3.8,0.3
0158T9ED_upper_right,798.0,255.0,800.4127807617188,253.31431579589844,2.94,0.24
015DUP26_lower_left,738.0,356.0,737.0427856445312,355.9275817871094,0.96,0.08
015DUP26_lower_right,736.0,356.0,734.986083984375,356.2112121582031,1.04,0.08
015DUP26_upper_left,730.0,285.0,727.0883178710938,287.63653564453125,3.93,0.31
015DUP26_upper_right,725.0,284.0,725.701171875,285.4348449707031,1.6,0.13
015DXGZH_lower_left,772.0,306.0,774.012939453125,315.09027099609375,9.31,0.74
015DXGZH_lower_right,773.0,306.0,774.2184448242188,313.6051330566406,7.7,0.62
015DXGZH_upper_left,731.0,260.0,731.2218627929688,263.35992431640625,3.37,0.27
015DXGZH_upper_right,760.0,274.0,760.124267578125,272.52239990234375,1.48,0.12
015KFJV6_lower_left,818.0,320.0,819.1566772460938,313.70623779296875,6.4,0.51
015KFJV6_lower_right,818.0,324.0,816.5573120117188,318.2424621582031,5.94,0.48
015KFJV6_upper_left,798.0,298.0,798.2754516601562,295.8055419921875,2.21,0.18
015KFJV6_upper_right,802.0,303.0,801.0790405273438,303.46820068359375,1.03,0.08
015RM178_lower_left,836.0,333.0,836.8645629882812,334.77398681640625,1.97,0.16
015RM178_lower_right,829.0,333.0,831.1094360351562,332.9421691894531,2.11,0.17
015RM178_upper_left,774.0,303.0,775.7127685546875,296.9333190917969,6.3,0.5
015RM178_upper_right,790.0,307.0,790.0371704101562,306.33807373046875,0.66,0.05
015SUFFX_lower_left,799.0,334.0,805.1986694335938,333.436279296875,6.22,0.5
015SUFFX_lower_right,800.0,334.0,800.7352905273438,333.8738098144531,0.75,0.06
015SUFFX_upper_left,747.0,288.0,748.4800415039062,287.5007629394531,1.56,0.12
015SUFFX_upper_right,755.0,291.0,755.885009765625,289.9981689453125,1.34,0.11
015WW8D6_lower_left,786.0,379.0,787.4729614257812,379.09722900390625,1.48,0.12
015WW8D6_lower_right,779.0,371.0,775.0532836914062,368.9231872558594,4.46,0.36
015WW8D6_upper_left,729.0,259.0,733.0270385742188,264.3106384277344,6.66,0.53
015WW8D6_upper_right,718.0,255.0,717.3530883789062,256.8230895996094,1.93,0.15
015WXFRN_lower_left,839.0,361.0,829.1077880859375,352.6340026855469,12.96,1.04
015WXFRN_lower_right,822.0,344.0,819.6854248046875,343.38348388671875,2.4,0.19
015WXFRN_upper_left,790.0,304.0,778.4805908203125,298.6402282714844,12.71,1.02
015WXFRN_upper_right,786.0,297.0,788.0438232421875,296.18072509765625,2.2,0.18
0169NHT6_lower_left,849.0,349.0,846.556884765625,347.5783996582031,2.83,0.23
0169NHT6_lower_right,850.0,348.0,849.2649536132812,348.45166015625,0.86,0.07
0169NHT6_upper_left,830.0,283.0,828.7608642578125,283.46490478515625,1.32,0.11
0169NHT6_upper_right,826.0,280.0,826.7088623046875,282.05621337890625,2.17,0.17
016XWJ8X_lower_left,809.0,342.0,797.2518310546875,329.6680908203125,17.03,1.36
016XWJ8X_lower_right,808.0,346.0,798.3482666015625,339.4050598144531,11.69,0.94
016XWJ8X_upper_left,818.0,329.0,822.8982543945312,330.2467956542969,5.05,0.4
016XWJ8X_upper_right,834.0,326.0,833.4093627929688,328.1658020019531,2.24,0.18
0171X5EV_lower_left,791.0,343.0,789.6217041015625,343.7126770019531,1.55,0.12
0171X5EV_lower_right,790.0,345.0,791.9306030273438,345.3715515136719,1.97,0.16
0171X5EV_upper_left,793.0,281.0,793.3181762695312,283.502197265625,2.52,0.2
0171X5EV_upper_right,788.0,279.0,790.4205932617188,284.001220703125,5.56,0.44
017UYAW4_lower_left,803.0,338.0,802.613525390625,335.9895324707031,2.05,0.16
017UYAW4_lower_right,808.0,337.0,803.2787475585938,336.7705383300781,4.73,0.38
017UYAW4_upper_left,776.0,280.0,778.322021484375,283.7940673828125,4.45,0.36
017UYAW4_upper_right,773.0,285.0,775.0552978515625,285.4847106933594,2.11,0.17
0191WKPV_lower_left,766.0,325.0,767.2467041015625,319.7255859375,5.42,0.43
0191WKPV_lower_right,758.0,330.0,759.7274169921875,334.57916259765625,4.89,0.39
0191WKPV_upper_left,778.0,303.0,772.6149291992188,299.7288513183594,6.3,0.5
0191WKPV_upper_right,770.0,301.0,769.210693359375,299.6419982910156,1.57,0.13
019P6PZD_lower_left,834.0,352.0,834.3170166015625,353.3871154785156,1.42,0.11
019P6PZD_lower_right,828.0,347.0,828.0818481445312,346.79815673828125,0.22,0.02
019P6PZD_upper_left,796.0,262.0,798.2735595703125,261.79058837890625,2.28,0.18
019P6PZD_upper_right,796.0,258.0,796.7134399414062,259.7242736816406,1.87,0.15
01KRCSKD_lower_left,843.0,330.0,844.1485595703125,330.7839660644531,1.39,0.11
01KRCSKD_lower_right,846.0,329.0,846.8840942382812,327.6270446777344,1.63,0.13
01KRCSKD_upper_left,832.0,312.0,833.8977661132812,309.99310302734375,2.76,0.22
01KRCSKD_upper_right,812.0,304.0,813.4949340820312,311.29974365234375,7.45,0.6
01MAVHYZ_lower_left,780.0,361.0,777.7838745117188,361.6938171386719,2.32,0.19
01MAVHYZ_lower_right,784.0,362.0,780.9740600585938,361.9095153808594,3.03,0.24
01MAVHYZ_upper_left,822.0,311.0,820.6705932617188,311.65130615234375,1.48,0.12
01MAVHYZ_upper_right,820.0,313.0,823.3114013671875,314.43939208984375,3.61,0.29
1419YTY4_lower_left,763.0,416.0,762.8779296875,416.14569091796875,0.19,0.02
1419YTY4_lower_right,740.0,409.0,750.2191162109375,407.81304931640625,10.29,0.82
1419YTY4_upper_left,823.0,371.0,820.9503173828125,369.1539306640625,2.76,0.22
1419YTY4_upper_right,816.0,370.0,814.3798217773438,369.45037841796875,1.71,0.14
3JCUF41E_lower_left,825.0,307.0,820.6253051757812,309.8010559082031,5.19,0.42
3JCUF41E_lower_right,811.0,308.0,817.46875,307.27716064453125,6.51,0.52
3JCUF41E_upper_left,759.0,284.0,759.871337890625,284.2712707519531,0.91,0.07
3JCUF41E_upper_right,775.0,291.0,774.763916015625,288.4800720214844,2.53,0.2
45UD35GC_lower_left,822.0,330.0,815.0672607421875,328.99737548828125,7.0,0.56
45UD35GC_lower_right,803.0,322.0,803.0419921875,321.7080993652344,0.29,0.02
45UD35GC_upper_left,791.0,263.0,790.8270263671875,262.8702392578125,0.22,0.02
45UD35GC_upper_right,798.0,269.0,799.8946533203125,268.7292175292969,1.91,0.15
4J24X0ES_lower_left,831.0,481.0,836.860595703125,479.5037536621094,6.05,0.48
4J24X0ES_lower_right,819.0,478.0,827.6552734375,477.40814208984375,8.68,0.69
4J24X0ES_upper_left,826.0,396.0,823.2359008789062,396.8189697265625,2.88,0.23
4J24X0ES_upper_right,826.0,395.0,823.391357421875,394.8747863769531,2.61,0.21
50O9GUWT_lower_left,775.0,299.0,775.7061767578125,304.3203430175781,5.37,0.43
50O9GUWT_lower_right,775.0,294.0,772.5809326171875,291.1043395996094,3.77,0.3
50O9GUWT_upper_left,808.0,252.0,805.4923095703125,257.2092590332031,5.78,0.46
50O9GUWT_upper_right,807.0,252.0,803.9506225585938,255.3871612548828,4.56,0.36
56R9FBMK_lower_left,799.0,332.0,800.7313232421875,330.7621765136719,2.13,0.17
56R9FBMK_lower_right,803.0,330.0,804.0326538085938,330.2279968261719,1.06,0.08
56R9FBMK_upper_left,833.0,270.0,840.1298217773438,272.71636962890625,7.63,0.61
56R9FBMK_upper_right,833.0,265.0,836.0070190429688,267.38702392578125,3.84,0.31
5LP835GA_lower_left,769.0,376.0,765.296875,381.5710754394531,6.69,0.54
5LP835GA_lower_right,779.0,376.0,777.0767211914062,377.3133544921875,2.33,0.19
5LP835GA_upper_left,804.0,387.0,802.57763671875,387.8512878417969,1.66,0.13
5LP835GA_upper_right,801.0,385.0,800.5912475585938,384.6715393066406,0.52,0.04
5SD5BWLR_lower_left,795.0,361.0,793.81591796875,361.4855651855469,1.28,0.1
5SD5BWLR_lower_right,801.0,362.0,795.3776245117188,360.565185546875,5.8,0.46
5SD5BWLR_upper_left,781.0,287.0,781.4199829101562,288.0111083984375,1.09,0.09
5SD5BWLR_upper_right,781.0,288.0,782.701416015625,288.7043151855469,1.84,0.15
6BWQC0CT_lower_left,800.0,311.0,799.5320434570312,310.20068359375,0.93,0.07
6BWQC0CT_lower_right,802.0,310.0,801.5243530273438,310.46734619140625,0.67,0.05
6BWQC0CT_upper_left,767.0,273.0,766.0588989257812,271.08447265625,2.13,0.17
6BWQC0CT_upper_right,766.0,275.0,769.4713745117188,274.49163818359375,3.51,0.28
6TZ254SP_lower_left,821.0,363.0,815.4169921875,362.5328369140625,5.6,0.45
6TZ254SP_lower_right,821.0,363.0,819.74560546875,362.0592041015625,1.57,0.13
6TZ254SP_upper_left,774.0,299.0,773.149658203125,297.0746154785156,2.1,0.17
6TZ254SP_upper_right,774.0,295.0,777.6290283203125,296.5299072265625,3.94,0.32
7DRMXZ3A_lower_left,836.0,339.0,834.593994140625,339.20159912109375,1.42,0.11
7DRMXZ3A_lower_right,830.0,324.0,831.6435546875,322.7882080078125,2.04,0.16
7DRMXZ3A_upper_left,794.0,293.0,794.626708984375,295.6673278808594,2.74,0.22
7DRMXZ3A_upper_right,769.0,287.0,771.2145385742188,288.2049255371094,2.52,0.2
7IGA0W6E_lower_left,811.0,362.0,814.3195190429688,360.9596862792969,3.48,0.28
7IGA0W6E_lower_right,818.0,363.0,820.424072265625,364.171875,2.69,0.22
7IGA0W6E_upper_left,776.0,299.0,784.81640625,300.5206298828125,8.95,0.72
