Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
013FHA7K_lower_left,844.0,369.0,836.9953002929688,369.7676086425781,7.05,0.56
013FHA7K_lower_right,842.0,369.0,842.797119140625,369.21868896484375,0.83,0.07
013FHA7K_upper_left,799.0,276.0,797.2277221679688,275.6495361328125,1.81,0.14
013FHA7K_upper_right,782.0,276.0,782.6516723632812,278.3230285644531,2.41,0.19
013NUWYR_lower_left,828.0,243.0,827.7474975585938,244.27513122558594,1.3,0.1
013NUWYR_lower_right,818.0,236.0,816.453125,245.73309326171875,9.86,0.79
013NUWYR_upper_left,845.0,280.0,836.5026245117188,267.75360107421875,14.91,1.19
013NUWYR_upper_right,829.0,272.0,830.1621704101562,263.17572021484375,8.9,0.71
013NXP1H_lower_left,816.0,357.0,818.7156372070312,356.15570068359375,2.84,0.23
013NXP1H_lower_right,836.0,362.0,837.39990234375,364.0928955078125,2.52,0.2
013NXP1H_upper_left,776.0,268.0,778.8074951171875,263.450439453125,5.35,0.43
013NXP1H_upper_right,732.0,255.0,729.2410888671875,253.9342498779297,2.96,0.24
013TXGFK_lower_left,835.0,363.0,830.31396484375,361.8986511230469,4.81,0.38
013TXGFK_lower_right,824.0,360.0,820.2596435546875,359.4007263183594,3.79,0.3
013TXGFK_upper_left,769.0,256.0,773.03466796875,258.03662109375,4.52,0.36
013TXGFK_upper_right,760.0,252.0,764.5799560546875,254.21896362304688,5.09,0.41
013ZD6EX_lower_left,732.0,325.0,733.38427734375,327.6082458496094,2.95,0.24
013ZD6EX_lower_right,730.0,322.0,730.2380981445312,325.60406494140625,3.61,0.29
013ZD6EX_upper_left,721.0,307.0,721.6866455078125,307.3644714355469,0.78,0.06
013ZD6EX_upper_right,723.0,304.0,723.5537109375,304.87225341796875,1.03,0.08
01422MSK_lower_left,739.0,302.0,757.9090576171875,310.4300537109375,20.7,1.66
01422MSK_lower_right,754.0,313.0,754.4271850585938,305.9411315917969,7.07,0.57
01422MSK_upper_left,754.0,291.0,753.3745727539062,288.705810546875,2.38,0.19
01422MSK_upper_right,759.0,291.0,754.9136352539062,289.15093994140625,4.49,0.36
0145NKWZ_lower_left,848.0,352.0,844.4848022460938,351.5985412597656,3.54,0.28
0145NKWZ_lower_right,849.0,351.0,847.805419921875,351.3343811035156,1.24,0.1
0145NKWZ_upper_left,846.0,273.0,841.8817138671875,274.0339660644531,4.25,0.34
0145NKWZ_upper_right,842.0,272.0,841.1196899414062,275.6421813964844,3.75,0.3
0148UTKX_lower_left,816.0,337.0,816.9749755859375,336.12164306640625,1.31,0.1
0148UTKX_lower_right,822.0,336.0,805.122314453125,332.3332824707031,17.27,1.38
0148UTKX_upper_left,785.0,327.0,786.65966796875,328.2628173828125,2.09,0.17
0148UTKX_upper_right,778.0,325.0,774.8681030273438,325.9837341308594,3.28,0.26
0148VUFR_lower_left,778.0,336.0,779.1099243164062,339.15380859375,3.34,0.27
0148VUFR_lower_right,792.0,343.0,795.0044555664062,342.7648010253906,3.01,0.24
0148VUFR_upper_left,770.0,283.0,771.62109375,280.52484130859375,2.96,0.24
0148VUFR_upper_right,772.0,286.0,771.9356079101562,281.922119140625,4.08,0.33
014EZU5V_lower_left,822.0,344.0,821.9147338867188,344.0429992675781,0.1,0.01
014EZU5V_lower_right,820.0,344.0,816.8884887695312,344.2525634765625,3.12,0.25
014EZU5V_upper_left,785.0,283.0,788.704345703125,289.0655517578125,7.11,0.57
014EZU5V_upper_right,791.0,285.0,793.8880004882812,283.8154296875,3.12,0.25
014JJ942_lower_left,784.0,313.0,782.8054809570312,306.6277160644531,6.48,0.52
014JJ942_lower_right,778.0,306.0,783.2184448242188,304.22613525390625,5.51,0.44
014JJ942_upper_left,770.0,278.0,773.9822998046875,277.8686218261719,3.98,0.32
014JJ942_upper_right,776.0,273.0,778.6744995117188,272.9745178222656,2.67,0.21
014WKP6A_lower_left,827.0,361.0,826.1598510742188,360.8468017578125,0.85,0.07
014WKP6A_lower_right,830.0,362.0,831.8583984375,363.10577392578125,2.16,0.17
