Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
013FHA7K_lower_left,844.0,369.0,840.4166870117188,367.9719543457031,3.73,0.3
013FHA7K_lower_right,842.0,369.0,840.3101196289062,368.8258361816406,1.7,0.14
013FHA7K_upper_left,799.0,276.0,799.270751953125,276.11541748046875,0.29,0.02
013FHA7K_upper_right,782.0,276.0,782.0301513671875,278.2899475097656,2.29,0.18
013NUWYR_lower_left,828.0,243.0,825.0145263671875,245.66709899902344,4.0,0.32
013NUWYR_lower_right,818.0,236.0,815.50341796875,230.80824279785156,5.76,0.46
013NUWYR_upper_left,845.0,280.0,833.7504272460938,271.27490234375,14.24,1.14
013NUWYR_upper_right,829.0,272.0,829.3995361328125,269.4634094238281,2.57,0.21
013NXP1H_lower_left,816.0,357.0,816.3123168945312,356.1257019042969,0.93,0.07
013NXP1H_lower_right,836.0,362.0,835.1172485351562,360.5152893066406,1.73,0.14
013NXP1H_upper_left,776.0,268.0,772.0057373046875,267.4609680175781,4.03,0.32
013NXP1H_upper_right,732.0,255.0,729.923095703125,254.70147705078125,2.1,0.17
013TXGFK_lower_left,835.0,363.0,831.8831176757812,362.20526123046875,3.22,0.26
013TXGFK_lower_right,824.0,360.0,820.3055419921875,359.6097106933594,3.72,0.3
013TXGFK_upper_left,769.0,256.0,771.5258178710938,254.0018768310547,3.22,0.26
013TXGFK_upper_right,760.0,252.0,765.0982666015625,254.6307830810547,5.74,0.46
013ZD6EX_lower_left,732.0,325.0,731.6218872070312,330.2287902832031,5.24,0.42
013ZD6EX_lower_right,730.0,322.0,730.3656616210938,327.7136535644531,5.73,0.46
013ZD6EX_upper_left,721.0,307.0,722.3445434570312,305.6437683105469,1.91,0.15
013ZD6EX_upper_right,723.0,304.0,723.621337890625,303.1159973144531,1.08,0.09
01422MSK_lower_left,739.0,302.0,753.9244995117188,310.67572021484375,17.26,1.38
01422MSK_lower_right,754.0,313.0,754.888427734375,308.0827331542969,5.0,0.4
01422MSK_upper_left,754.0,291.0,753.9591064453125,300.1564025878906,9.16,0.73
01422MSK_upper_right,759.0,291.0,758.7706298828125,290.4200134277344,0.62,0.05
0145NKWZ_lower_left,848.0,352.0,842.123779296875,350.3739013671875,6.1,0.49
0145NKWZ_lower_right,849.0,351.0,848.193603515625,351.6053771972656,1.01,0.08
0145NKWZ_upper_left,846.0,273.0,843.5067138671875,272.7792053222656,2.5,0.2
0145NKWZ_upper_right,842.0,272.0,838.7573852539062,271.2220458984375,3.33,0.27
0148UTKX_lower_left,816.0,337.0,817.806396484375,335.69573974609375,2.23,0.18
0148UTKX_lower_right,822.0,336.0,808.6890258789062,332.9875183105469,13.65,1.09
0148UTKX_upper_left,785.0,327.0,784.503173828125,327.2083435058594,0.54,0.04
0148UTKX_upper_right,778.0,325.0,775.1694946289062,325.7796325683594,2.94,0.24
0148VUFR_lower_left,778.0,336.0,778.9456176757812,331.01885986328125,5.07,0.41
0148VUFR_lower_right,792.0,343.0,791.5410766601562,341.9435119628906,1.15,0.09
0148VUFR_upper_left,770.0,283.0,773.775146484375,277.2305603027344,6.89,0.55
0148VUFR_upper_right,772.0,286.0,773.452880859375,281.2349548339844,4.98,0.4
014EZU5V_lower_left,822.0,344.0,821.5806274414062,343.8352355957031,0.45,0.04
014EZU5V_lower_right,820.0,344.0,817.0913696289062,342.6840515136719,3.19,0.26
014EZU5V_upper_left,785.0,283.0,785.9126586914062,289.5090637207031,6.57,0.53
014EZU5V_upper_right,791.0,285.0,792.7426147460938,288.45367431640625,3.87,0.31
014JJ942_lower_left,784.0,313.0,782.0471801757812,307.2712707519531,6.05,0.48
014JJ942_lower_right,778.0,306.0,781.3374633789062,303.84100341796875,3.97,0.32
014JJ942_upper_left,770.0,278.0,768.7681274414062,278.6297607421875,1.38,0.11
014JJ942_upper_right,776.0,273.0,775.7655029296875,272.5730895996094,0.49,0.04
014WKP6A_lower_left,827.0,361.0,826.71826171875,360.9931945800781,0.28,0.02
014WKP6A_lower_right,830.0,362.0,832.5388793945312,361.9959411621094,2.54,0.2
014WKP6A_upper_left,788.0,277.0,788.1007690429688,278.98309326171875,1.99,0.16
014WKP6A_upper_right,785.0,284.0,783.9332885742188,279.8299255371094,4.3,0.34
014ZTUSK_lower_left,816.0,351.0,818.7081298828125,350.3343811035156,2.79,0.22
014ZTUSK_lower_right,815.0,351.0,816.33935546875,351.8094177246094,1.56,0.12
014ZTUSK_upper_left,757.0,255.0,760.6148071289062,254.36683654785156,3.67,0.29
014ZTUSK_upper_right,767.0,251.0,768.6170043945312,249.21463012695312,2.41,0.19
0158T9ED_lower_left,826.0,350.0,822.7071533203125,348.9892883300781,3.44,0.28
0158T9ED_lower_right,830.0,351.0,826.1571655273438,349.93756103515625,3.99,0.32
0158T9ED_upper_left,800.0,255.0,804.7960815429688,255.2786102294922,4.8,0.38
0158T9ED_upper_right,798.0,255.0,800.10107421875,252.30079650878906,3.42,0.27
015DUP26_lower_left,738.0,356.0,738.0327758789062,355.4996032714844,0.5,0.04
015DUP26_lower_right,736.0,356.0,734.9358520507812,356.00146484375,1.06,0.08
015DUP26_upper_left,730.0,285.0,727.7290649414062,285.7113342285156,2.38,0.19
015DUP26_upper_right,725.0,284.0,725.1721801757812,283.7696533203125,0.29,0.02
015DXGZH_lower_left,772.0,306.0,774.2348022460938,314.833251953125,9.11,0.73
015DXGZH_lower_right,773.0,306.0,774.6340942382812,313.8841247558594,8.05,0.64
015DXGZH_upper_left,731.0,260.0,731.4430541992188,262.505126953125,2.54,0.2
015DXGZH_upper_right,760.0,274.0,759.9945068359375,270.10906982421875,3.89,0.31
015KFJV6_lower_left,818.0,320.0,818.7071533203125,313.8817443847656,6.16,0.49
015KFJV6_lower_right,818.0,324.0,816.3619995117188,331.53271484375,7.71,0.62
015KFJV6_upper_left,798.0,298.0,799.7035522460938,294.02325439453125,4.33,0.35
015KFJV6_upper_right,802.0,303.0,801.0070190429688,303.0657653808594,1.0,0.08
015RM178_lower_left,836.0,333.0,837.4769897460938,334.0308837890625,1.8,0.14
015RM178_lower_right,829.0,333.0,830.4846801757812,332.5763244628906,1.54,0.12
015RM178_upper_left,774.0,303.0,776.3248291015625,310.0313720703125,7.41,0.59
015RM178_upper_right,790.0,307.0,789.1573486328125,305.5037536621094,1.72,0.14
015SUFFX_lower_left,799.0,334.0,804.5062255859375,333.6766357421875,5.52,0.44
015SUFFX_lower_right,800.0,334.0,799.796142578125,333.7805480957031,0.3,0.02
015SUFFX_upper_left,747.0,288.0,748.1453247070312,285.4724426269531,2.77,0.22
015SUFFX_upper_right,755.0,291.0,754.946533203125,288.9965515136719,2.0,0.16
015WW8D6_lower_left,786.0,379.0,787.1281127929688,379.4521484375,1.22,0.1
