Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
013FHA7K_lower_left,844.0,369.0,839.705322265625,368.41546630859375,4.33,0.35
013FHA7K_lower_right,842.0,369.0,840.5482788085938,369.8117980957031,1.66,0.13
013FHA7K_upper_left,799.0,276.0,797.0210571289062,275.26416015625,2.11,0.17
013FHA7K_upper_right,782.0,276.0,778.4876098632812,279.19781494140625,4.75,0.38
013NUWYR_lower_left,828.0,243.0,824.396728515625,244.9071502685547,4.08,0.33
013NUWYR_lower_right,818.0,236.0,815.7782592773438,233.24632263183594,3.54,0.28
013NUWYR_upper_left,845.0,280.0,836.5934448242188,271.3318176269531,12.08,0.97
013NUWYR_upper_right,829.0,272.0,829.821533203125,270.3694763183594,1.83,0.15
013NXP1H_lower_left,816.0,357.0,815.886474609375,356.0748596191406,0.93,0.07
013NXP1H_lower_right,836.0,362.0,834.939697265625,363.7066955566406,2.01,0.16
013NXP1H_upper_left,776.0,268.0,773.3334350585938,264.6028747558594,4.32,0.35
013NXP1H_upper_right,732.0,255.0,729.2865600585938,253.7064971923828,3.01,0.24
013TXGFK_lower_left,835.0,363.0,828.7015991210938,361.7595520019531,6.42,0.51
013TXGFK_lower_right,824.0,360.0,823.5313720703125,359.75885009765625,0.53,0.04
013TXGFK_upper_left,769.0,256.0,772.0888671875,255.13221740722656,3.21,0.26
013TXGFK_upper_right,760.0,252.0,764.079345703125,252.04562377929688,4.08,0.33
013ZD6EX_lower_left,732.0,325.0,733.7337036132812,329.8796691894531,5.18,0.41
013ZD6EX_lower_right,730.0,322.0,728.81982421875,327.8216247558594,5.94,0.48
013ZD6EX_upper_left,721.0,307.0,723.5223388671875,307.1319580078125,2.53,0.2
013ZD6EX_upper_right,723.0,304.0,723.5913696289062,303.66644287109375,0.68,0.05
01422MSK_lower_left,739.0,302.0,755.758056640625,312.754638671875,19.91,1.59
01422MSK_lower_right,754.0,313.0,754.5032348632812,308.6528015136719,4.38,0.35
01422MSK_upper_left,754.0,291.0,752.0863647460938,287.6435852050781,3.86,0.31
01422MSK_upper_right,759.0,291.0,758.2735595703125,290.09393310546875,1.16,0.09
0145NKWZ_lower_left,848.0,352.0,840.626220703125,351.31951904296875,7.41,0.59
0145NKWZ_lower_right,849.0,351.0,846.9021606445312,352.54718017578125,2.61,0.21
0145NKWZ_upper_left,846.0,273.0,842.44287109375,273.9268798828125,3.68,0.29
0145NKWZ_upper_right,842.0,272.0,841.6594848632812,272.45330810546875,0.57,0.05
0148UTKX_lower_left,816.0,337.0,815.8130493164062,336.8078918457031,0.27,0.02
0148UTKX_lower_right,822.0,336.0,805.6738891601562,332.9993591308594,16.6,1.33
0148UTKX_upper_left,785.0,327.0,784.9238891601562,329.2801208496094,2.28,0.18
0148UTKX_upper_right,778.0,325.0,775.1660766601562,324.9951171875,2.83,0.23
0148VUFR_lower_left,778.0,336.0,778.3815307617188,342.69329833984375,6.7,0.54
0148VUFR_lower_right,792.0,343.0,791.1022338867188,342.6954650878906,0.95,0.08
0148VUFR_upper_left,770.0,283.0,772.907470703125,290.96929931640625,8.48,0.68
0148VUFR_upper_right,772.0,286.0,771.7138671875,280.12286376953125,5.88,0.47
014EZU5V_lower_left,822.0,344.0,821.0592041015625,343.3983459472656,1.12,0.09
014EZU5V_lower_right,820.0,344.0,816.4599609375,343.5498046875,3.57,0.29
014EZU5V_upper_left,785.0,283.0,786.3870849609375,286.8480529785156,4.09,0.33
014EZU5V_upper_right,791.0,285.0,793.4946899414062,288.2829895019531,4.12,0.33
014JJ942_lower_left,784.0,313.0,780.7962036132812,307.94903564453125,5.98,0.48
014JJ942_lower_right,778.0,306.0,781.5164794921875,303.0741271972656,4.57,0.37
014JJ942_upper_left,770.0,278.0,770.03125,278.84429931640625,0.84,0.07
014JJ942_upper_right,776.0,273.0,778.2822265625,273.6524963378906,2.37,0.19
014WKP6A_lower_left,827.0,361.0,826.9758911132812,363.04107666015625,2.04,0.16
014WKP6A_lower_right,830.0,362.0,832.0315551757812,362.2651062011719,2.05,0.16
014WKP6A_upper_left,788.0,277.0,788.3764038085938,278.06427001953125,1.13,0.09
014WKP6A_upper_right,785.0,284.0,787.3735961914062,282.0924072265625,3.05,0.24
