Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
013FHA7K_lower_left,844.0,369.0,840.3060913085938,369.56494140625,3.74,0.3
013FHA7K_lower_right,842.0,369.0,840.9612426757812,369.82275390625,1.33,0.11
013FHA7K_upper_left,799.0,276.0,796.978759765625,276.2030944824219,2.03,0.16
013FHA7K_upper_right,782.0,276.0,776.7648315429688,279.084228515625,6.08,0.49
013NUWYR_lower_left,828.0,243.0,824.401123046875,244.0621795654297,3.75,0.3
013NUWYR_lower_right,818.0,236.0,813.2476196289062,232.791748046875,5.73,0.46
013NUWYR_upper_left,845.0,280.0,837.0004272460938,272.487060546875,10.97,0.88
013NUWYR_upper_right,829.0,272.0,826.76123046875,270.7555236816406,2.56,0.2
013NXP1H_lower_left,816.0,357.0,819.3446655273438,358.1788330078125,3.55,0.28
013NXP1H_lower_right,836.0,362.0,835.1460571289062,360.97802734375,1.33,0.11
013NXP1H_upper_left,776.0,268.0,771.9575805664062,265.3169250488281,4.85,0.39
013NXP1H_upper_right,732.0,255.0,731.2637329101562,253.8728790283203,1.35,0.11
013TXGFK_lower_left,835.0,363.0,828.142822265625,362.9432373046875,6.86,0.55
013TXGFK_lower_right,824.0,360.0,822.563720703125,360.50933837890625,1.52,0.12
013TXGFK_upper_left,769.0,256.0,772.1767578125,256.17999267578125,3.18,0.25
013TXGFK_upper_right,760.0,252.0,763.3093872070312,254.451416015625,4.12,0.33
013ZD6EX_lower_left,732.0,325.0,733.7060546875,330.3663635253906,5.63,0.45
013ZD6EX_lower_right,730.0,322.0,729.6781005859375,327.8927001953125,5.9,0.47
013ZD6EX_upper_left,721.0,307.0,721.8932495117188,308.43670654296875,1.69,0.14
013ZD6EX_upper_right,723.0,304.0,722.7540283203125,305.5916442871094,1.61,0.13
01422MSK_lower_left,739.0,302.0,758.0946044921875,313.5071716308594,22.29,1.78
01422MSK_lower_right,754.0,313.0,754.5549926757812,309.69775390625,3.35,0.27
01422MSK_upper_left,754.0,291.0,752.9634399414062,288.39410400390625,2.8,0.22
01422MSK_upper_right,759.0,291.0,758.7716064453125,291.05377197265625,0.23,0.02
0145NKWZ_lower_left,848.0,352.0,840.075927734375,351.9272155761719,7.92,0.63
0145NKWZ_lower_right,849.0,351.0,847.8128051757812,351.0403137207031,1.19,0.1
0145NKWZ_upper_left,846.0,273.0,843.1812133789062,276.0017395019531,4.12,0.33
0145NKWZ_upper_right,842.0,272.0,840.1517944335938,274.4761657714844,3.09,0.25
0148UTKX_lower_left,816.0,337.0,816.0751342773438,336.9658508300781,0.08,0.01
0148UTKX_lower_right,822.0,336.0,805.7068481445312,331.8075256347656,16.82,1.35
0148UTKX_upper_left,785.0,327.0,784.6270141601562,329.4075622558594,2.44,0.2
0148UTKX_upper_right,778.0,325.0,775.0455322265625,325.8285827636719,3.07,0.25
0148VUFR_lower_left,778.0,336.0,778.0582885742188,343.1776428222656,7.18,0.57
0148VUFR_lower_right,792.0,343.0,789.5635986328125,342.9231872558594,2.44,0.2
0148VUFR_upper_left,770.0,283.0,769.325927734375,277.4513244628906,5.59,0.45
0148VUFR_upper_right,772.0,286.0,772.0881958007812,280.7293395996094,5.27,0.42
014EZU5V_lower_left,822.0,344.0,821.6446533203125,344.1189880371094,0.37,0.03
014EZU5V_lower_right,820.0,344.0,816.505126953125,343.8802795410156,3.5,0.28
014EZU5V_upper_left,785.0,283.0,785.095458984375,287.85760498046875,4.86,0.39
014EZU5V_upper_right,791.0,285.0,792.1610717773438,289.8529357910156,4.99,0.4
014JJ942_lower_left,784.0,313.0,780.7915649414062,307.2755432128906,6.56,0.52
014JJ942_lower_right,778.0,306.0,783.4024658203125,303.72406005859375,5.86,0.47
014JJ942_upper_left,770.0,278.0,768.9544067382812,279.19683837890625,1.59,0.13
014JJ942_upper_right,776.0,273.0,774.2177734375,273.8880920410156,1.99,0.16
014WKP6A_lower_left,827.0,361.0,825.1357421875,360.8472595214844,1.87,0.15
014WKP6A_lower_right,830.0,362.0,833.231689453125,362.6078796386719,3.29,0.26
014WKP6A_upper_left,788.0,277.0,788.1909790039062,278.4128112792969,1.43,0.11
014WKP6A_upper_right,785.0,284.0,784.368896484375,282.6183166503906,1.52,0.12
014ZTUSK_lower_left,816.0,351.0,815.9306640625,350.3031921386719,0.7,0.06
014ZTUSK_lower_right,815.0,351.0,815.71875,351.6070556640625,0.94,0.08
014ZTUSK_upper_left,757.0,255.0,759.6552734375,253.7533416748047,2.93,0.23
014ZTUSK_upper_right,767.0,251.0,766.4696044921875,253.75311279296875,2.8,0.22
0158T9ED_lower_left,826.0,350.0,820.7266235351562,349.5413513183594,5.29,0.42
0158T9ED_lower_right,830.0,351.0,828.0037231445312,350.6312561035156,2.03,0.16
0158T9ED_upper_left,800.0,255.0,800.4501342773438,257.5010070800781,2.54,0.2
0158T9ED_upper_right,798.0,255.0,796.7282104492188,255.51364135742188,1.37,0.11
015DUP26_lower_left,738.0,356.0,739.9893798828125,356.1759338378906,2.0,0.16
015DUP26_lower_right,736.0,356.0,734.5051879882812,357.1484680175781,1.89,0.15
015DUP26_upper_left,730.0,285.0,725.4187622070312,288.6840515136719,5.88,0.47
015DUP26_upper_right,725.0,284.0,722.8720092773438,285.8173828125,2.8,0.22
015DXGZH_lower_left,772.0,306.0,772.4641723632812,302.3326721191406,3.7,0.3
015DXGZH_lower_right,773.0,306.0,773.5435791015625,310.6864318847656,4.72,0.38
015DXGZH_upper_left,731.0,260.0,730.881103515625,265.34674072265625,5.35,0.43
015DXGZH_upper_right,760.0,274.0,759.8052368164062,272.1549072265625,1.86,0.15
015KFJV6_lower_left,818.0,320.0,816.7880859375,316.08624267578125,4.1,0.33
015KFJV6_lower_right,818.0,324.0,815.740478515625,320.96905517578125,3.78,0.3
015KFJV6_upper_left,798.0,298.0,799.2462158203125,297.21807861328125,1.47,0.12
015KFJV6_upper_right,802.0,303.0,801.483642578125,303.6877746582031,0.86,0.07
015RM178_lower_left,836.0,333.0,837.8399658203125,336.22796630859375,3.72,0.3
015RM178_lower_right,829.0,333.0,832.1768798828125,333.7002258300781,3.25,0.26
015RM178_upper_left,774.0,303.0,773.8953857421875,296.9662170410156,6.03,0.48
015RM178_upper_right,790.0,307.0,789.4663696289062,305.67547607421875,1.43,0.11
015SUFFX_lower_left,799.0,334.0,801.5499877929688,333.77728271484375,2.56,0.2
015SUFFX_lower_right,800.0,334.0,797.9574584960938,333.3400573730469,2.15,0.17
015SUFFX_upper_left,747.0,288.0,749.0551147460938,287.9827575683594,2.06,0.16
015SUFFX_upper_right,755.0,291.0,754.7640380859375,290.4897766113281,0.56,0.04
015WW8D6_lower_left,786.0,379.0,783.7787475585938,380.7853088378906,2.85,0.23
015WW8D6_lower_right,779.0,371.0,774.951416015625,369.4419860839844,4.34,0.35
015WW8D6_upper_left,729.0,259.0,732.7540283203125,264.52813720703125,6.68,0.53
015WW8D6_upper_right,718.0,255.0,716.0068359375,259.189453125,4.64,0.37
015WXFRN_lower_left,839.0,361.0,827.167724609375,349.1650695800781,16.74,1.34
015WXFRN_lower_right,822.0,344.0,819.3606567382812,343.4789733886719,2.69,0.22
015WXFRN_upper_left,790.0,304.0,776.29052734375,298.7674865722656,14.67,1.17
015WXFRN_upper_right,786.0,297.0,787.181396484375,299.8500061035156,3.09,0.25
0169NHT6_lower_left,849.0,349.0,845.9540405273438,347.7460021972656,3.29,0.26
0169NHT6_lower_right,850.0,348.0,849.9457397460938,349.1609191894531,1.16,0.09
0169NHT6_upper_left,830.0,283.0,830.489013671875,283.8109130859375,0.95,0.08
0169NHT6_upper_right,826.0,280.0,826.7078857421875,283.6808776855469,3.75,0.3
016XWJ8X_lower_left,809.0,342.0,798.6600341796875,329.4924011230469,16.23,1.3
016XWJ8X_lower_right,808.0,346.0,798.0513916015625,339.4847106933594,11.89,0.95
016XWJ8X_upper_left,818.0,329.0,824.7200317382812,332.545654296875,7.6,0.61
016XWJ8X_upper_right,834.0,326.0,833.81591796875,331.02740478515625,5.03,0.4
0171X5EV_lower_left,791.0,343.0,788.9137573242188,344.0523376464844,2.34,0.19
0171X5EV_lower_right,790.0,345.0,790.4076538085938,346.3967590332031,1.46,0.12
0171X5EV_upper_left,793.0,281.0,793.5299072265625,285.0619812011719,4.1,0.33
0171X5EV_upper_right,788.0,279.0,790.0231323242188,286.28192138671875,7.56,0.6
017UYAW4_lower_left,803.0,338.0,801.1632080078125,338.99188232421875,2.09,0.17
017UYAW4_lower_right,808.0,337.0,803.0274047851562,337.00048828125,4.97,0.4
017UYAW4_upper_left,776.0,280.0,776.8555908203125,280.7283020019531,1.12,0.09
017UYAW4_upper_right,773.0,285.0,772.5891723632812,285.1076965332031,0.42,0.03
0191WKPV_lower_left,766.0,325.0,766.32958984375,320.2366638183594,4.77,0.38
0191WKPV_lower_right,758.0,330.0,758.498291015625,336.7048034667969,6.72,0.54
0191WKPV_upper_left,778.0,303.0,772.60107421875,302.26580810546875,5.45,0.44
0191WKPV_upper_right,770.0,301.0,768.9074096679688,301.2186279296875,1.11,0.09
019P6PZD_lower_left,834.0,352.0,835.3076171875,353.7652282714844,2.2,0.18
019P6PZD_lower_right,828.0,347.0,828.2324829101562,348.1507263183594,1.17,0.09
019P6PZD_upper_left,796.0,262.0,799.6981201171875,263.7019348144531,4.07,0.33
019P6PZD_upper_right,796.0,258.0,797.2857666015625,261.6914978027344,3.91,0.31
01KRCSKD_lower_left,843.0,330.0,840.3846435546875,330.2944030761719,2.63,0.21
01KRCSKD_lower_right,846.0,329.0,843.902099609375,327.6755065917969,2.48,0.2
01KRCSKD_upper_left,832.0,312.0,833.7366943359375,313.0703430175781,2.04,0.16
01KRCSKD_upper_right,812.0,304.0,813.296875,298.8726501464844,5.29,0.42
01MAVHYZ_lower_left,780.0,361.0,778.2029418945312,361.2369689941406,1.81,0.14
01MAVHYZ_lower_right,784.0,362.0,780.9348754882812,363.47320556640625,3.4,0.27
01MAVHYZ_upper_left,822.0,311.0,820.7073364257812,315.56256103515625,4.74,0.38
01MAVHYZ_upper_right,820.0,313.0,820.0078735351562,315.15185546875,2.15,0.17
