Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
013FHA7K_lower_left,844.0,369.0,840.2364501953125,369.3290100097656,3.78,0.3
013FHA7K_lower_right,842.0,369.0,840.4271850585938,369.442138671875,1.63,0.13
013FHA7K_upper_left,799.0,276.0,796.9332885742188,275.3363952636719,2.17,0.17
013FHA7K_upper_right,782.0,276.0,779.9255981445312,279.0629577636719,3.7,0.3
013NUWYR_lower_left,828.0,243.0,823.9585571289062,244.3179168701172,4.25,0.34
013NUWYR_lower_right,818.0,236.0,814.9609375,231.20245361328125,5.68,0.45
013NUWYR_upper_left,845.0,280.0,836.2448120117188,271.71209716796875,12.06,0.96
013NUWYR_upper_right,829.0,272.0,830.1630859375,269.5126037597656,2.75,0.22
013NXP1H_lower_left,816.0,357.0,815.7780151367188,356.3819580078125,0.66,0.05
013NXP1H_lower_right,836.0,362.0,834.3081665039062,360.484130859375,2.27,0.18
013NXP1H_upper_left,776.0,268.0,771.31201171875,265.20465087890625,5.46,0.44
013NXP1H_upper_right,732.0,255.0,729.6942138671875,254.14927673339844,2.46,0.2
013TXGFK_lower_left,835.0,363.0,827.4562377929688,362.1619567871094,7.59,0.61
013TXGFK_lower_right,824.0,360.0,820.1782836914062,359.5489807128906,3.85,0.31
013TXGFK_upper_left,769.0,256.0,771.3455810546875,254.521728515625,2.77,0.22
013TXGFK_upper_right,760.0,252.0,764.0437622070312,254.52590942382812,4.77,0.38
013ZD6EX_lower_left,732.0,325.0,730.9402465820312,331.13739013671875,6.23,0.5
013ZD6EX_lower_right,730.0,322.0,729.84130859375,329.5718688964844,7.57,0.61
013ZD6EX_upper_left,721.0,307.0,722.3381958007812,306.2021179199219,1.56,0.12
013ZD6EX_upper_right,723.0,304.0,723.5880126953125,303.4954528808594,0.77,0.06
01422MSK_lower_left,739.0,302.0,754.0332641601562,311.3215026855469,17.69,1.42
01422MSK_lower_right,754.0,313.0,755.2553100585938,308.7665100097656,4.42,0.35
01422MSK_upper_left,754.0,291.0,752.3812255859375,289.0048522949219,2.57,0.21
01422MSK_upper_right,759.0,291.0,758.4054565429688,290.91278076171875,0.6,0.05
0145NKWZ_lower_left,848.0,352.0,841.9663696289062,350.2508239746094,6.28,0.5
0145NKWZ_lower_right,849.0,351.0,845.7159423828125,352.03582763671875,3.44,0.28
0145NKWZ_upper_left,846.0,273.0,842.3856811523438,273.3935546875,3.64,0.29
0145NKWZ_upper_right,842.0,272.0,840.9171142578125,271.49237060546875,1.2,0.1
0148UTKX_lower_left,816.0,337.0,816.2391967773438,336.729248046875,0.36,0.03
0148UTKX_lower_right,822.0,336.0,803.9963989257812,333.14862060546875,18.23,1.46
0148UTKX_upper_left,785.0,327.0,784.6840209960938,328.4578857421875,1.49,0.12
0148UTKX_upper_right,778.0,325.0,774.3798217773438,324.9898376464844,3.62,0.29
0148VUFR_lower_left,778.0,336.0,779.2898559570312,343.3961181640625,7.51,0.6
0148VUFR_lower_right,792.0,343.0,791.9237060546875,342.8508605957031,0.17,0.01
0148VUFR_upper_left,770.0,283.0,773.3192138671875,277.5177001953125,6.41,0.51
0148VUFR_upper_right,772.0,286.0,772.46044921875,281.8197937011719,4.21,0.34
014EZU5V_lower_left,822.0,344.0,821.2301635742188,343.87518310546875,0.78,0.06
014EZU5V_lower_right,820.0,344.0,817.186767578125,343.3424072265625,2.89,0.23
