Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
013FHA7K_lower_left,844.0,369.0,839.2650756835938,368.41827392578125,4.77,0.38
013FHA7K_lower_right,842.0,369.0,840.51904296875,369.2907409667969,1.51,0.12
013FHA7K_upper_left,799.0,276.0,797.97607421875,277.0662841796875,1.48,0.12
013FHA7K_upper_right,782.0,276.0,781.1798095703125,280.1575012207031,4.24,0.34
013NUWYR_lower_left,828.0,243.0,830.459228515625,245.89878845214844,3.8,0.3
013NUWYR_lower_right,818.0,236.0,815.1218872070312,230.43788146972656,6.26,0.5
013NUWYR_upper_left,845.0,280.0,834.3670654296875,271.4002380371094,13.68,1.09
013NUWYR_upper_right,829.0,272.0,828.5895385742188,268.60638427734375,3.42,0.27
013NXP1H_lower_left,816.0,357.0,817.2688598632812,357.0841064453125,1.27,0.1
013NXP1H_lower_right,836.0,362.0,835.336669921875,361.0075378417969,1.19,0.1
013NXP1H_upper_left,776.0,268.0,770.2205810546875,267.62994384765625,5.79,0.46
013NXP1H_upper_right,732.0,255.0,729.7151489257812,255.18479919433594,2.29,0.18
013TXGFK_lower_left,835.0,363.0,830.12841796875,362.59185791015625,4.89,0.39
013TXGFK_lower_right,824.0,360.0,821.1787109375,359.44549560546875,2.88,0.23
013TXGFK_upper_left,769.0,256.0,770.4098510742188,255.84300231933594,1.42,0.11
013TXGFK_upper_right,760.0,252.0,763.5582885742188,254.36697387695312,4.27,0.34
013ZD6EX_lower_left,732.0,325.0,730.1658935546875,331.4705810546875,6.73,0.54
013ZD6EX_lower_right,730.0,322.0,729.8111572265625,328.9699401855469,6.97,0.56
013ZD6EX_upper_left,721.0,307.0,722.6331787109375,307.46844482421875,1.7,0.14
013ZD6EX_upper_right,723.0,304.0,724.1381225585938,303.10552978515625,1.45,0.12
01422MSK_lower_left,739.0,302.0,754.7742309570312,311.6225280761719,18.48,1.48
01422MSK_lower_right,754.0,313.0,755.4010620117188,308.38519287109375,4.82,0.39
01422MSK_upper_left,754.0,291.0,753.5001220703125,301.0278015136719,10.04,0.8
01422MSK_upper_right,759.0,291.0,757.6920166015625,291.2679748535156,1.34,0.11
0145NKWZ_lower_left,848.0,352.0,843.5513916015625,351.06591796875,4.55,0.36
0145NKWZ_lower_right,849.0,351.0,848.5194091796875,352.12823486328125,1.23,0.1
0145NKWZ_upper_left,846.0,273.0,843.4076538085938,274.1731872558594,2.85,0.23
0145NKWZ_upper_right,842.0,272.0,839.5852661132812,272.9955139160156,2.61,0.21
0148UTKX_lower_left,816.0,337.0,817.4794921875,336.69256591796875,1.51,0.12
0148UTKX_lower_right,822.0,336.0,806.2626342773438,333.35845947265625,15.96,1.28
0148UTKX_upper_left,785.0,327.0,783.364501953125,327.27728271484375,1.66,0.13
0148UTKX_upper_right,778.0,325.0,775.021240234375,326.4674987792969,3.32,0.27
0148VUFR_lower_left,778.0,336.0,780.1265258789062,332.43267822265625,4.15,0.33
0148VUFR_lower_right,792.0,343.0,790.6646728515625,343.28192138671875,1.36,0.11
0148VUFR_upper_left,770.0,283.0,773.80419921875,279.2043762207031,5.37,0.43
0148VUFR_upper_right,772.0,286.0,772.6690673828125,283.8409423828125,2.26,0.18
014EZU5V_lower_left,822.0,344.0,821.5020141601562,343.5794982910156,0.65,0.05
014EZU5V_lower_right,820.0,344.0,820.375,343.6356201171875,0.52,0.04
014EZU5V_upper_left,785.0,283.0,785.72216796875,290.50006103515625,7.53,0.6
