Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
013FHA7K_lower_left,844.0,369.0,840.199951171875,368.9787292480469,3.8,0.3
013FHA7K_lower_right,842.0,369.0,841.0238647460938,368.95892333984375,0.98,0.08
013FHA7K_upper_left,799.0,276.0,798.4188842773438,275.5286560058594,0.75,0.06
013FHA7K_upper_right,782.0,276.0,780.7525024414062,279.5243225097656,3.74,0.3
013NUWYR_lower_left,828.0,243.0,828.7791137695312,245.24050903320312,2.37,0.19
013NUWYR_lower_right,818.0,236.0,815.5061645507812,229.82452392578125,6.66,0.53
013NUWYR_upper_left,845.0,280.0,834.1878051757812,271.0587158203125,14.03,1.12
013NUWYR_upper_right,829.0,272.0,829.3356323242188,267.2611389160156,4.75,0.38
013NXP1H_lower_left,816.0,357.0,816.340087890625,355.9329528808594,1.12,0.09
013NXP1H_lower_right,836.0,362.0,834.8565673828125,360.238037109375,2.1,0.17
013NXP1H_upper_left,776.0,268.0,772.8543090820312,267.2047424316406,3.24,0.26
013NXP1H_upper_right,732.0,255.0,729.857177734375,255.01193237304688,2.14,0.17
013TXGFK_lower_left,835.0,363.0,830.8624877929688,361.6441345214844,4.35,0.35
013TXGFK_lower_right,824.0,360.0,820.51953125,358.8595275878906,3.66,0.29
013TXGFK_upper_left,769.0,256.0,770.8661499023438,254.38108825683594,2.47,0.2
013TXGFK_upper_right,760.0,252.0,764.1901245117188,255.20957946777344,5.28,0.42
013ZD6EX_lower_left,732.0,325.0,730.7255859375,331.1698303222656,6.3,0.5
013ZD6EX_lower_right,730.0,322.0,729.3756103515625,327.90234375,5.94,0.48
013ZD6EX_upper_left,721.0,307.0,722.0401611328125,305.9195556640625,1.5,0.12
013ZD6EX_upper_right,723.0,304.0,723.1687622070312,303.1139831542969,0.9,0.07
01422MSK_lower_left,739.0,302.0,754.6776123046875,311.6517028808594,18.41,1.47
01422MSK_lower_right,754.0,313.0,754.3544921875,308.44482421875,4.57,0.37
01422MSK_upper_left,754.0,291.0,754.1532592773438,300.3464660644531,9.35,0.75
01422MSK_upper_right,759.0,291.0,758.5805053710938,291.0151062011719,0.42,0.03
0145NKWZ_lower_left,848.0,352.0,843.3223266601562,350.5500183105469,4.9,0.39
0145NKWZ_lower_right,849.0,351.0,847.9789428710938,352.16497802734375,1.55,0.12
0145NKWZ_upper_left,846.0,273.0,843.138916015625,273.30029296875,2.88,0.23
0145NKWZ_upper_right,842.0,272.0,841.6248168945312,271.655029296875,0.51,0.04
0148UTKX_lower_left,816.0,337.0,816.7079467773438,335.38818359375,1.76,0.14
0148UTKX_lower_right,822.0,336.0,808.1062622070312,333.10223388671875,14.19,1.14
0148UTKX_upper_left,785.0,327.0,784.7079467773438,327.02484130859375,0.29,0.02
0148UTKX_upper_right,778.0,325.0,775.2926635742188,325.0949401855469,2.71,0.22
0148VUFR_lower_left,778.0,336.0,778.9389038085938,331.43310546875,4.66,0.37
0148VUFR_lower_right,792.0,343.0,791.689697265625,342.6951599121094,0.43,0.03
0148VUFR_upper_left,770.0,283.0,772.6655883789062,277.7740478515625,5.87,0.47
0148VUFR_upper_right,772.0,286.0,772.919677734375,282.640625,3.48,0.28
014EZU5V_lower_left,822.0,344.0,821.9719848632812,342.86572265625,1.13,0.09
014EZU5V_lower_right,820.0,344.0,819.882568359375,343.2618713378906,0.75,0.06
014EZU5V_upper_left,785.0,283.0,785.7171630859375,288.5688171386719,5.61,0.45
014EZU5V_upper_right,791.0,285.0,792.3789672851562,288.8500671386719,4.09,0.33
014JJ942_lower_left,784.0,313.0,782.671875,307.07354736328125,6.07,0.49
014JJ942_lower_right,778.0,306.0,781.8917236328125,304.01116943359375,4.37,0.35
014JJ942_upper_left,770.0,278.0,767.8167114257812,279.16265869140625,2.47,0.2
