Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
013FHA7K_lower_left,844.0,369.0,841.3684692382812,369.29522705078125,2.65,0.21
013FHA7K_lower_right,842.0,369.0,841.9080200195312,368.90777587890625,0.13,0.01
013FHA7K_upper_left,799.0,276.0,798.3195190429688,276.1957092285156,0.71,0.06
013FHA7K_upper_right,782.0,276.0,780.9253540039062,279.9648742675781,4.11,0.33
013NUWYR_lower_left,828.0,243.0,829.8051147460938,246.81198120117188,4.22,0.34
013NUWYR_lower_right,818.0,236.0,813.6411743164062,234.3533172607422,4.66,0.37
013NUWYR_upper_left,845.0,280.0,832.9627075195312,270.6145324707031,15.26,1.22
013NUWYR_upper_right,829.0,272.0,829.623046875,269.03729248046875,3.03,0.24
013NXP1H_lower_left,816.0,357.0,817.98828125,356.19757080078125,2.14,0.17
013NXP1H_lower_right,836.0,362.0,834.9805908203125,361.4642028808594,1.15,0.09
013NXP1H_upper_left,776.0,268.0,772.049072265625,267.47314453125,3.99,0.32
013NXP1H_upper_right,732.0,255.0,730.2060546875,255.36851501464844,1.83,0.15
013TXGFK_lower_left,835.0,363.0,830.4104614257812,362.17327880859375,4.66,0.37
013TXGFK_lower_right,824.0,360.0,820.6573486328125,359.91546630859375,3.34,0.27
013TXGFK_upper_left,769.0,256.0,771.1566772460938,254.86708068847656,2.44,0.2
013TXGFK_upper_right,760.0,252.0,763.44677734375,255.63221740722656,5.01,0.4
013ZD6EX_lower_left,732.0,325.0,730.3920288085938,331.2285461425781,6.43,0.51
013ZD6EX_lower_right,730.0,322.0,729.6731567382812,328.7693176269531,6.78,0.54
013ZD6EX_upper_left,721.0,307.0,721.46044921875,306.29302978515625,0.84,0.07
013ZD6EX_upper_right,723.0,304.0,722.99365234375,302.4250183105469,1.57,0.13
01422MSK_lower_left,739.0,302.0,754.9754028320312,311.6690368652344,18.67,1.49
01422MSK_lower_right,754.0,313.0,754.4601440429688,309.37957763671875,3.65,0.29
01422MSK_upper_left,754.0,291.0,753.5859375,286.5155334472656,4.5,0.36
01422MSK_upper_right,759.0,291.0,757.5835571289062,291.0421447753906,1.42,0.11
0145NKWZ_lower_left,848.0,352.0,842.1848754882812,351.1798095703125,5.87,0.47
0145NKWZ_lower_right,849.0,351.0,847.604736328125,351.82659912109375,1.62,0.13
0145NKWZ_upper_left,846.0,273.0,842.62646484375,273.658203125,3.44,0.28
0145NKWZ_upper_right,842.0,272.0,840.7640380859375,272.3740234375,1.29,0.1
0148UTKX_lower_left,816.0,337.0,816.9241943359375,335.5438232421875,1.72,0.14
0148UTKX_lower_right,822.0,336.0,806.8942260742188,333.74578857421875,15.27,1.22
0148UTKX_upper_left,785.0,327.0,783.9810791015625,328.66796875,1.95,0.16
0148UTKX_upper_right,778.0,325.0,775.2559814453125,324.8210754394531,2.75,0.22
0148VUFR_lower_left,778.0,336.0,780.0681762695312,332.0481262207031,4.46,0.36
0148VUFR_lower_right,792.0,343.0,791.2637329101562,342.79449462890625,0.76,0.06
