Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
GNR6QR3P_lower_right,795.0,350.0,791.9216918945312,350.2132263183594,3.09,0.25
5LP835GA_upper_right,801.0,385.0,798.2979736328125,384.7663269042969,2.71,0.22
0191WKPV_lower_right,758.0,330.0,759.9301147460938,332.6565246582031,3.28,0.26
01E5XG8Z_lower_left,800.0,329.0,800.25732421875,332.3230895996094,3.33,0.27
01ETW4JZ_upper_right,840.0,287.0,843.470458984375,286.0799865722656,3.59,0.29
DEBDX44O_upper_right,843.0,373.0,857.7073364257812,374.4607238769531,14.78,1.18
01FURZ62_lower_right,769.0,312.0,784.2509765625,315.8679504394531,15.73,1.26
EB6DQGAR_lower_right,835.0,408.0,834.1005859375,410.56500244140625,2.72,0.22
0145NKWZ_lower_left,848.0,352.0,848.9696655273438,351.04296875,1.36,0.11
MNIAB8K3_lower_left,792.0,336.0,790.7112426757812,339.4342956542969,3.67,0.29
0158T9ED_upper_left,800.0,255.0,799.3599853515625,254.85581970214844,0.66,0.05
013NXP1H_upper_left,776.0,268.0,778.8800048828125,271.5069274902344,4.54,0.36
9GSQBATD_lower_right,799.0,345.0,796.7999877929688,345.0965881347656,2.2,0.18
0AAQ6BO3_upper_right,803.0,278.0,801.9199829101562,277.7033996582031,1.12,0.09
HZH8DYC7_lower_right,864.0,400.0,860.962646484375,398.7713928222656,3.28,0.26
015WW8D6_lower_right,779.0,371.0,771.003173828125,370.55999755859375,8.01,0.64
0169NHT6_upper_left,830.0,283.0,826.435546875,280.5981140136719,4.3,0.34
ANLLPLV7_upper_left,736.0,314.0,735.0848388671875,313.20806884765625,1.21,0.1
0145NKWZ_upper_right,842.0,272.0,838.912841796875,272.8138122558594,3.19,0.26
KBGVMAF7_upper_left,813.0,240.0,804.3289794921875,235.01425170898438,10.0,0.8
01HMZ9RN_lower_right,785.0,345.0,784.3446044921875,344.71136474609375,0.72,0.06
01ETW4JZ_lower_left,843.0,337.0,841.5999755859375,337.2799987792969,1.43,0.11
013ZD6EX_upper_right,723.0,304.0,721.7318725585938,307.1983337402344,3.44,0.28
01FAYE3T_upper_right,765.0,280.0,769.9199829101562,279.05389404296875,5.01,0.4
0158T9ED_lower_right,830.0,351.0,826.239990234375,349.78607177734375,3.95,0.32
BC0OWLNW_lower_left,816.0,411.0,818.7734375,412.1584777832031,3.01,0.24
015WW8D6_upper_left,729.0,259.0,729.4141235351562,259.4503173828125,0.61,0.05
01G1AKV2_lower_right,820.0,379.0,821.2308959960938,380.4986877441406,1.94,0.16
015WXFRN_upper_right,786.0,297.0,788.2562866210938,298.3498840332031,2.63,0.21
0158T9ED_upper_right,798.0,255.0,794.593994140625,254.60313415527344,3.43,0.27
IHKL3Y8N_lower_left,790.0,376.0,788.4655151367188,379.5199890136719,3.84,0.31
4J24X0ES_lower_right,819.0,478.0,822.5757446289062,479.9133605957031,4.06,0.32
DEBDX44O_upper_left,856.0,364.0,856.9599609375,364.1600036621094,0.97,0.08
01E5XG8Z_upper_right,787.0,282.0,787.3345947265625,281.33837890625,0.74,0.06
013NXP1H_upper_right,732.0,255.0,731.3585815429688,254.1318817138672,1.08,0.09
0KIUZ4G5_lower_left,872.0,354.0,892.7999877929688,352.750732421875,20.84,1.67
LGADV15G_lower_right,802.0,353.0,800.6399536132812,351.9808654785156,1.7,0.14
CBSF6Q84_lower_right,752.0,322.0,752.9356079101562,319.01068115234375,3.13,0.25
01ETW4JZ_upper_left,832.0,286.0,827.5199584960938,283.28387451171875,5.24,0.42
