Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
GNR6QR3P_lower_right,795.0,350.0,791.9671630859375,350.17987060546875,3.04,0.24
5LP835GA_upper_right,801.0,385.0,798.0962524414062,383.8002624511719,3.14,0.25
0191WKPV_lower_right,758.0,330.0,755.8399658203125,333.7001953125,4.28,0.34
01E5XG8Z_lower_left,800.0,329.0,798.0974731445312,332.3638610839844,3.86,0.31
01ETW4JZ_upper_right,840.0,287.0,844.3685913085938,283.93634033203125,5.34,0.43
DEBDX44O_upper_right,843.0,373.0,860.7999877929688,377.67437744140625,18.4,1.47
01FURZ62_lower_right,769.0,312.0,782.719970703125,315.5199890136719,14.16,1.13
EB6DQGAR_lower_right,835.0,408.0,832.8310546875,411.72503662109375,4.31,0.34
0145NKWZ_lower_left,848.0,352.0,850.7680053710938,351.3599853515625,2.84,0.23
MNIAB8K3_lower_left,792.0,336.0,791.6799926757812,338.55999755859375,2.58,0.21
0158T9ED_upper_left,800.0,255.0,798.1484375,253.27842712402344,2.53,0.2
013NXP1H_upper_left,776.0,268.0,778.8800048828125,269.44000244140625,3.22,0.26
9GSQBATD_lower_right,799.0,345.0,795.5906982421875,344.26885986328125,3.49,0.28
0AAQ6BO3_upper_right,803.0,278.0,800.697509765625,278.5890197753906,2.38,0.19
HZH8DYC7_lower_right,864.0,400.0,862.0799560546875,396.74658203125,3.78,0.3
015WW8D6_lower_right,779.0,371.0,773.760009765625,368.5035400390625,5.8,0.46
0169NHT6_upper_left,830.0,283.0,827.52880859375,279.67999267578125,4.14,0.33
ANLLPLV7_upper_left,736.0,314.0,738.1672973632812,314.68646240234375,2.27,0.18
0145NKWZ_upper_right,842.0,272.0,836.5011596679688,271.28118896484375,5.55,0.44
KBGVMAF7_upper_left,813.0,240.0,804.876708984375,236.23963928222656,8.95,0.72
01HMZ9RN_lower_right,785.0,345.0,784.0,343.9626159667969,1.44,0.12
01ETW4JZ_lower_left,843.0,337.0,842.8800048828125,341.1199951171875,4.12,0.33
013ZD6EX_upper_right,723.0,304.0,722.5599975585938,305.53466796875,1.6,0.13
01FAYE3T_upper_right,765.0,280.0,764.7999877929688,280.2599182128906,0.33,0.03
0158T9ED_lower_right,830.0,351.0,827.5199584960938,351.3599853515625,2.51,0.2
BC0OWLNW_lower_left,816.0,411.0,817.4021606445312,414.0799865722656,3.38,0.27
015WW8D6_upper_left,729.0,259.0,725.2481079101562,263.0400085449219,5.51,0.44
01G1AKV2_lower_right,820.0,379.0,819.8399658203125,381.1169128417969,2.12,0.17
015WXFRN_upper_right,786.0,297.0,789.3419189453125,301.44000244140625,5.56,0.44
0158T9ED_upper_right,798.0,255.0,794.4360961914062,253.04457092285156,4.07,0.33
IHKL3Y8N_lower_left,790.0,376.0,790.5614013671875,380.1990661621094,4.24,0.34
4J24X0ES_lower_right,819.0,478.0,822.4033203125,481.91998291015625,5.19,0.42
DEBDX44O_upper_left,856.0,364.0,855.6799926757812,360.7546081542969,3.26,0.26
01E5XG8Z_upper_right,787.0,282.0,785.2799682617188,280.09912109375,2.56,0.2
013NXP1H_upper_right,732.0,255.0,731.5494995117188,252.79998779296875,2.25,0.18
0KIUZ4G5_lower_left,872.0,354.0,894.0799560546875,352.72601318359375,22.12,1.77
LGADV15G_lower_right,802.0,353.0,798.0799560546875,352.6399841308594,3.94,0.32
CBSF6Q84_lower_right,752.0,322.0,754.5599975585938,320.6399841308594,2.9,0.23
01ETW4JZ_upper_left,832.0,286.0,829.0010986328125,282.327880859375,4.74,0.38
