Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
GNR6QR3P_lower_right,795.0,350.0,789.1809692382812,348.79998779296875,5.94,0.48
5LP835GA_upper_right,801.0,385.0,798.1378784179688,384.7996520996094,2.87,0.23
0191WKPV_lower_right,758.0,330.0,759.6799926757812,329.6000061035156,1.73,0.14
01E5XG8Z_lower_left,800.0,329.0,798.2067260742188,329.5056457519531,1.86,0.15
01ETW4JZ_upper_right,840.0,287.0,840.5400390625,284.79998779296875,2.27,0.18
DEBDX44O_upper_right,843.0,373.0,856.9599609375,373.5569763183594,13.97,1.12
01FURZ62_lower_right,769.0,312.0,784.0,314.239990234375,15.17,1.21
EB6DQGAR_lower_right,835.0,408.0,836.5394287109375,406.88818359375,1.9,0.15
0145NKWZ_lower_left,848.0,352.0,848.0,350.0799865722656,1.92,0.15
MNIAB8K3_lower_left,792.0,336.0,790.3999633789062,337.2799987792969,2.05,0.16
0158T9ED_upper_left,800.0,255.0,798.0799560546875,255.36000061035156,1.95,0.16
013NXP1H_upper_left,776.0,268.0,772.47998046875,268.1600036621094,3.52,0.28
9GSQBATD_lower_right,799.0,345.0,795.5199584960938,344.9599914550781,3.48,0.28
0AAQ6BO3_upper_right,803.0,278.0,801.9199829101562,277.1199951171875,1.39,0.11
HZH8DYC7_lower_right,864.0,400.0,860.243896484375,399.1057434082031,3.86,0.31
015WW8D6_lower_right,779.0,371.0,772.4512329101562,369.2799987792969,6.77,0.54
0169NHT6_upper_left,830.0,283.0,827.5276489257812,279.87176513671875,3.99,0.32
ANLLPLV7_upper_left,736.0,314.0,734.1532592773438,312.8646545410156,2.17,0.17
0145NKWZ_upper_right,842.0,272.0,840.3200073242188,272.0,1.68,0.13
KBGVMAF7_upper_left,813.0,240.0,804.47998046875,236.1599884033203,9.35,0.75
01HMZ9RN_lower_right,785.0,345.0,784.0,344.9599914550781,1.0,0.08
01ETW4JZ_lower_left,843.0,337.0,840.3701171875,337.2799987792969,2.64,0.21
013ZD6EX_upper_right,723.0,304.0,720.0,306.55999755859375,3.94,0.32
01FAYE3T_upper_right,765.0,280.0,769.9199829101562,278.3999938964844,5.17,0.41
0158T9ED_lower_right,830.0,351.0,826.239990234375,348.79998779296875,4.36,0.35
BC0OWLNW_lower_left,816.0,411.0,818.707275390625,413.3026123046875,3.55,0.28
015WW8D6_upper_left,729.0,259.0,725.1199951171875,260.47998046875,4.15,0.33
01G1AKV2_lower_right,820.0,379.0,822.5904541015625,380.79998779296875,3.15,0.25
015WXFRN_upper_right,786.0,297.0,786.5599975585938,297.4012145996094,0.69,0.06
0158T9ED_upper_right,798.0,255.0,791.5701293945312,255.36000061035156,6.44,0.52
IHKL3Y8N_lower_left,790.0,376.0,787.3223266601562,379.5199890136719,4.42,0.35
4J24X0ES_lower_right,819.0,478.0,822.3999633789062,478.12335205078125,3.4,0.27
DEBDX44O_upper_left,856.0,364.0,856.7710571289062,364.1600036621094,0.79,0.06
01E5XG8Z_upper_right,787.0,282.0,785.5579223632812,278.3481140136719,3.93,0.31
013NXP1H_upper_right,732.0,255.0,728.9599609375,255.36000061035156,3.06,0.24
0KIUZ4G5_lower_left,872.0,354.0,894.0799560546875,352.6399841308594,22.12,1.77
LGADV15G_lower_right,802.0,353.0,798.2813720703125,351.3599853515625,4.06,0.32
CBSF6Q84_lower_right,752.0,322.0,755.8399658203125,315.5199890136719,7.53,0.6
01ETW4JZ_upper_left,832.0,286.0,828.7999877929688,284.79998779296875,3.42,0.27
0148UTKX_upper_left,785.0,327.0,784.088134765625,325.7599792480469,1.54,0.12
DEBDX44O_lower_right,840.0,523.0,840.3873291015625,526.719970703125,3.74,0.3
013NXP1H_lower_left,816.0,357.0,814.719970703125,351.3599853515625,5.78,0.46
E552BK9X_upper_right,821.0,252.0,821.2760009765625,254.0800018310547,2.1,0.17
0VFZZY32_lower_left,781.0,432.0,781.6831665039062,427.3846740722656,4.67,0.37
014ZTUSK_lower_left,816.0,351.0,818.5599975585938,348.79998779296875,3.38,0.27
01KRCSKD_upper_left,832.0,312.0,828.9515991210938,311.64361572265625,3.07,0.25
JJEIMAPR_lower_right,844.0,422.0,845.4400024414062,421.7599792480469,1.46,0.12
IHKL3Y8N_upper_left,770.0,311.0,768.6399536132812,310.3999938964844,1.49,0.12
56R9FBMK_lower_right,803.0,330.0,803.3893432617188,331.9761962890625,2.01,0.16
015WXFRN_upper_left,790.0,304.0,782.5831909179688,298.8800048828125,9.01,0.72
017UYAW4_upper_right,773.0,285.0,772.7156982421875,280.77508544921875,4.23,0.34
01J9RWK6_upper_right,739.0,311.0,728.9599609375,310.3999938964844,10.06,0.8
013NUWYR_lower_right,818.0,236.0,812.1599731445312,237.2073974609375,5.96,0.48
01J1XXHR_lower_right,760.0,330.0,769.9226684570312,330.8800048828125,9.96,0.8
016XWJ8X_upper_right,834.0,326.0,833.9199829101562,324.47998046875,1.52,0.12
01JH0154_upper_left,819.0,301.0,821.1199951171875,304.0,3.67,0.29
BC0OWLNW_lower_right,831.0,412.0,825.1937866210938,412.0325622558594,5.81,0.46
0KIUZ4G5_lower_right,900.0,353.0,910.719970703125,352.6399841308594,10.73,0.86
9GSQBATD_upper_left,780.0,313.0,780.2623291015625,312.8147277832031,0.32,0.03
015KFJV6_upper_right,802.0,303.0,800.7503051757812,305.2799987792969,2.6,0.21
01J1XXHR_upper_left,777.0,292.0,780.4105834960938,292.47998046875,3.44,0.28
KWWQJ60M_lower_left,780.0,349.0,786.7371215820312,348.79998779296875,6.74,0.54
B7JSFJPG_upper_left,779.0,328.0,781.4400024414062,327.03997802734375,2.62,0.21
5SD5BWLR_upper_left,781.0,287.0,782.719970703125,284.79998779296875,2.79,0.22
LA67YYVJ_lower_right,803.0,440.0,801.9199829101562,441.13037109375,1.56,0.12
01FURZ62_lower_left,791.0,317.0,784.0,314.239990234375,7.52,0.6
KBGVMAF7_lower_left,839.0,349.0,836.47998046875,347.5199890136719,2.92,0.23
014EZU5V_upper_right,791.0,285.0,787.8412475585938,280.9599914550781,5.13,0.41
J1A5FRQN_lower_left,805.0,447.0,802.1085815429688,446.4674377441406,2.94,0.24
9GSQBATD_lower_left,806.0,346.0,803.21875,346.239990234375,2.79,0.22
014JJ942_upper_left,770.0,278.0,775.0399780273438,275.8399963378906,5.48,0.44
9KDRM0A8_lower_right,724.0,335.0,727.868408203125,337.2530517578125,4.48,0.36
LA67YYVJ_lower_left,783.0,432.0,781.4400024414062,430.7200012207031,2.02,0.16
01422MSK_lower_left,739.0,302.0,754.5599975585938,311.67999267578125,18.33,1.47
E552BK9X_lower_left,759.0,288.0,734.3153076171875,286.0799865722656,24.76,1.98
45UD35GC_upper_right,798.0,269.0,792.7542114257812,270.7200012207031,5.52,0.44
015SUFFX_lower_right,800.0,334.0,798.0799560546875,336.0,2.77,0.22
01FAYE3T_lower_right,772.0,367.0,768.6703491210938,364.2652893066406,4.31,0.34
9GSQBATD_upper_right,787.0,315.0,785.3637084960938,314.239990234375,1.8,0.14
50O9GUWT_upper_right,807.0,252.0,804.541259765625,254.0800018310547,3.22,0.26
01G1GYUF_lower_right,776.0,355.0,775.0399780273438,351.3599853515625,3.76,0.3
AEOQ4Q9Q_upper_left,798.0,278.0,795.6552734375,275.8399963378906,3.19,0.26
KWWQJ60M_upper_left,761.0,274.0,763.810791015625,273.2799987792969,2.9,0.23
01JZF0KX_lower_right,805.0,340.0,790.6582641601562,337.2799987792969,14.6,1.17
5SD5BWLR_upper_right,781.0,288.0,784.0,286.07672119140625,3.56,0.28
01JZF0KX_upper_right,728.0,283.0,726.3999633789062,282.1531677246094,1.81,0.14
HZH8DYC7_lower_left,856.0,392.0,856.9599609375,389.7599792480469,2.44,0.2
0VFZZY32_upper_right,790.0,383.0,787.9952392578125,383.8759765625,2.19,0.18
0AAQ6BO3_upper_left,805.0,280.0,803.2000122070312,278.3999938964844,2.41,0.19
DBNTTNY9_lower_right,866.0,385.0,862.0799560546875,384.6399841308594,3.94,0.32
ASUXPX7O_upper_right,755.0,268.0,752.2214965820312,270.7200012207031,3.89,0.31
E23G704K_lower_left,783.0,346.0,784.059814453125,346.239990234375,1.09,0.09
01HMZ9RN_upper_left,772.0,282.0,773.9208984375,278.3999938964844,4.08,0.33
DBNTTNY9_upper_right,768.0,250.0,766.0799560546875,250.07505798339844,1.92,0.15
1419YTY4_lower_left,763.0,416.0,759.7760620117188,416.6399841308594,3.29,0.26
K9X2TVDE_upper_right,804.0,384.0,799.5497436523438,383.3599853515625,4.5,0.36
GNR6QR3P_lower_left,792.0,354.0,786.5599975585938,351.3599853515625,6.05,0.48
013FHA7K_upper_right,782.0,276.0,782.719970703125,274.55999755859375,1.61,0.13
J1A5FRQN_upper_left,821.0,381.0,822.408203125,382.63726806640625,2.16,0.17
AEOQ4Q9Q_upper_right,801.0,273.0,798.212646484375,272.0,2.96,0.24
ameziani_upper_left,854.0,354.0,856.6884155273438,351.3599853515625,3.77,0.3
015KFJV6_lower_left,818.0,320.0,818.5599975585938,318.0799865722656,2.0,0.16
01CCUKV4_upper_right,799.0,283.0,794.239990234375,279.67999267578125,5.8,0.46
014EZU5V_upper_left,785.0,283.0,785.309814453125,279.67999267578125,3.33,0.27
0KIUZ4G5_upper_left,873.0,246.0,869.760009765625,247.67999267578125,3.65,0.29
01KRCSKD_lower_left,843.0,330.0,842.8800048828125,329.6000061035156,0.42,0.03
E23G704K_upper_right,789.0,298.0,786.5599975585938,300.1600036621094,3.26,0.26
01FX95TX_lower_left,774.0,307.0,772.6945190429688,309.1199951171875,2.49,0.2
5LP835GA_upper_left,804.0,387.0,798.0799560546875,385.91998291015625,6.02,0.48
013NXP1H_lower_right,836.0,362.0,839.1953125,359.03997802734375,4.36,0.35
014JJ942_upper_right,776.0,273.0,781.4400024414062,273.2799987792969,5.45,0.44
GNR6QR3P_upper_left,779.0,293.0,782.719970703125,292.47998046875,3.76,0.3
01G1GYUF_upper_left,779.0,320.0,776.4227905273438,320.5662841796875,2.64,0.21
KWWQJ60M_lower_right,784.0,350.0,782.7969360351562,347.5199890136719,2.76,0.22
ameziani_lower_left,855.0,385.0,855.6990356445312,383.5790100097656,1.58,0.13
4J24X0ES_lower_left,831.0,481.0,828.8446655273438,479.78717041015625,2.47,0.2
DBNTTNY9_lower_left,842.0,367.0,854.5336303710938,374.3999938964844,14.56,1.16
BC0OWLNW_upper_left,875.0,378.0,892.7999877929688,379.5199890136719,17.86,1.43
0171X5EV_lower_left,791.0,343.0,789.2682495117188,344.9599914550781,2.62,0.21
015DUP26_upper_right,725.0,284.0,721.4732666015625,280.9599914550781,4.66,0.37
0OF8OOCX_lower_left,853.0,315.0,851.9021606445312,314.239990234375,1.34,0.11
014JJ942_lower_right,778.0,306.0,781.4400024414062,310.3999938964844,5.59,0.45
0TMOBYXS_lower_left,762.0,339.0,762.239990234375,341.0672607421875,2.08,0.17
0OF8OOCX_lower_right,843.0,302.0,842.8800048828125,307.8399963378906,5.84,0.47
LA67YYVJ_upper_right,830.0,352.0,834.1286010742188,351.3599853515625,4.18,0.33
B7JSFJPG_upper_right,774.0,325.0,772.47998046875,323.1999816894531,2.36,0.19
01DXDP2R_upper_right,722.0,272.0,717.5982666015625,272.0,4.4,0.35
01CCUKV4_lower_right,873.0,368.0,864.6482543945312,366.7200012207031,8.45,0.68
0KIUZ4G5_upper_right,863.0,241.0,860.7999877929688,241.1283721923828,2.2,0.18
015DXGZH_lower_right,773.0,306.0,772.6041870117188,308.39495849609375,2.43,0.19
01E5XG8Z_lower_right,800.0,328.0,799.6257934570312,328.3083801269531,0.48,0.04
01J9RWK6_upper_left,734.0,308.0,735.3890380859375,307.8399963378906,1.4,0.11
KWWQJ60M_upper_right,770.0,275.0,769.9345092773438,274.55999755859375,0.44,0.04
5SD5BWLR_lower_left,795.0,361.0,790.3999633789062,359.03997802734375,5.0,0.4
017UYAW4_lower_right,808.0,337.0,803.2000122070312,337.0064697265625,4.8,0.38
016XWJ8X_lower_right,808.0,346.0,799.4559326171875,342.2013244628906,9.35,0.75
7IGA0W6E_upper_right,806.0,307.0,808.5347290039062,307.8399963378906,2.67,0.21
01JH0154_lower_right,831.0,320.0,830.3050537109375,315.5199890136719,4.53,0.36
ASUXPX7O_lower_left,750.0,334.0,749.4010009765625,336.0,2.09,0.17
015KFJV6_lower_right,818.0,324.0,819.9168701171875,324.47998046875,1.98,0.16
45UD35GC_lower_left,822.0,330.0,818.5599975585938,327.03997802734375,4.54,0.36
0148UTKX_lower_left,816.0,337.0,819.8399658203125,339.8399963378906,4.78,0.38
014JJ942_lower_left,784.0,313.0,782.8230590820312,312.9599914550781,1.18,0.09
ASUXPX7O_upper_left,744.0,273.0,757.1771850585938,273.2799987792969,13.18,1.05
7DRMXZ3A_lower_left,836.0,339.0,835.3050537109375,337.2799987792969,1.86,0.15
56R9FBMK_lower_left,799.0,332.0,798.2752075195312,333.44000244140625,1.61,0.13
014WKP6A_upper_left,788.0,277.0,786.2946166992188,274.55999755859375,2.98,0.24
01FURZ62_upper_right,789.0,297.0,786.5962524414062,297.25048828125,2.42,0.19
01K3G866_upper_right,696.0,299.0,695.6799926757812,300.1600036621094,1.2,0.1
015DXGZH_upper_right,760.0,274.0,759.9857788085938,273.2799987792969,0.72,0.06
FKSYZ9LA_upper_right,809.0,265.0,808.7478637695312,269.44000244140625,4.45,0.36
EB6DQGAR_lower_left,817.0,408.0,822.406005859375,408.19549560546875,5.41,0.43
AYSCFCO8_upper_right,796.0,261.0,791.6799926757812,263.0400085449219,4.78,0.38
015DUP26_upper_left,730.0,285.0,725.1630859375,284.79998779296875,4.84,0.39
JJEIMAPR_upper_left,888.0,377.0,890.239990234375,381.132568359375,4.7,0.38
01HMZ9RN_upper_right,773.0,282.0,774.7542724609375,278.3999938964844,4.0,0.32
DBNTTNY9_upper_left,788.0,257.0,785.2799682617188,259.1017150878906,3.44,0.28
50O9GUWT_lower_left,775.0,299.0,767.4946899414062,296.32000732421875,7.97,0.64
016XWJ8X_upper_left,818.0,329.0,822.3999633789062,329.6000061035156,4.44,0.36
CBSF6Q84_upper_left,759.0,325.0,758.4691772460938,321.658447265625,3.38,0.27
01KRCSKD_lower_right,846.0,329.0,845.4400024414062,327.03997802734375,2.04,0.16
01ETW4JZ_lower_right,850.0,341.0,846.719970703125,342.3999938964844,3.57,0.29
015SUFFX_upper_left,747.0,288.0,748.5081787109375,287.24346923828125,1.69,0.14
E23G704K_upper_left,786.0,307.0,785.2799682617188,309.1199951171875,2.24,0.18
C2SF98X5_upper_right,848.0,374.0,849.4219360351562,374.3999938964844,1.48,0.12
6BWQC0CT_upper_left,767.0,273.0,768.6399536132812,273.2799987792969,1.66,0.13
0148UTKX_upper_right,778.0,325.0,776.3298950195312,323.8620910644531,2.02,0.16
0169NHT6_upper_right,826.0,280.0,825.0363159179688,277.1199951171875,3.04,0.24
1419YTY4_lower_right,740.0,409.0,749.6040649414062,408.9599914550781,9.6,0.77
6BWQC0CT_lower_left,800.0,311.0,795.5199584960938,311.1001892089844,4.48,0.36
8SLVB1AH_upper_right,759.0,265.0,766.0799560546875,268.1600036621094,7.75,0.62
0148VUFR_lower_right,792.0,343.0,789.1566772460938,344.9599914550781,3.45,0.28
01FAYE3T_upper_left,772.0,281.0,773.5234375,278.3999938964844,3.01,0.24
014WKP6A_lower_left,827.0,361.0,825.132080078125,360.3199768066406,1.99,0.16
0148UTKX_lower_right,822.0,336.0,804.47998046875,334.7200012207031,17.57,1.41
56R9FBMK_upper_right,833.0,265.0,835.199951171875,268.1600036621094,3.85,0.31
01DXDP2R_lower_right,713.0,327.0,709.760009765625,324.47998046875,4.1,0.33
KS0FGXGB_upper_left,816.0,358.0,817.2799682617188,354.51422119140625,3.71,0.3
013TXGFK_lower_left,835.0,363.0,826.4783935546875,362.8800048828125,8.52,0.68
0TMOBYXS_lower_right,769.0,339.0,767.3599853515625,338.4625244140625,1.73,0.14
87N5YSES_upper_left,840.0,377.0,839.0399780273438,379.5199890136719,2.7,0.22
1419YTY4_upper_left,823.0,371.0,823.8870849609375,375.1086730957031,4.2,0.34
01A6H4PZ_upper_left,795.0,294.0,790.562744140625,293.7599792480469,4.44,0.36
013FHA7K_upper_left,799.0,276.0,795.5199584960938,274.55999755859375,3.77,0.3
E23G704K_lower_right,782.0,348.0,786.5940551757812,348.79998779296875,4.66,0.37
ameziani_lower_right,841.0,376.0,837.760009765625,380.79998779296875,5.79,0.46
01FX95TX_lower_right,772.0,308.0,771.321533203125,310.3999938964844,2.49,0.2
0145NKWZ_upper_left,846.0,273.0,842.8800048828125,272.0,3.28,0.26
017UYAW4_upper_left,776.0,280.0,774.9124145507812,277.1199951171875,3.08,0.25
01FGPDFR_upper_left,853.0,304.0,859.5199584960938,306.55999755859375,7.0,0.56
