Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
KS0FGXGB_upper_right,816.0,358.0,815.84326171875,358.4952697753906,0.52,0.04
015WXFRN_upper_left,790.0,304.0,781.1539916992188,299.4425354003906,9.95,0.8
01KRCSKD_lower_left,843.0,330.0,842.7715454101562,330.7009582519531,0.74,0.06
015DUP26_upper_left,730.0,285.0,728.912109375,285.0784606933594,1.09,0.09
3JCUF41E_upper_left,759.0,284.0,761.0307006835938,284.8728942871094,2.21,0.18
014WKP6A_upper_left,788.0,277.0,788.2098388671875,276.4247741699219,0.61,0.05
9KDRM0A8_lower_left,728.0,334.0,728.8792114257812,334.0476379394531,0.88,0.07
014EZU5V_lower_right,820.0,344.0,818.7177734375,344.0665588378906,1.28,0.1
BNQ3Q4G3_lower_right,777.0,422.0,777.0439453125,423.432373046875,1.43,0.11
01422MSK_lower_left,739.0,302.0,756.005859375,310.8516540527344,19.17,1.53
KWWQJ60M_lower_left,780.0,349.0,789.1021728515625,349.9258117675781,9.15,0.73
HZH8DYC7_lower_left,856.0,392.0,856.587646484375,393.1392517089844,1.28,0.1
013ZD6EX_lower_left,732.0,325.0,732.5162963867188,324.7034606933594,0.6,0.05
01422MSK_upper_right,759.0,291.0,757.2977294921875,290.2784423828125,1.85,0.15
015WXFRN_lower_left,839.0,361.0,839.0316772460938,360.1204528808594,0.88,0.07
0191WKPV_upper_right,770.0,301.0,770.2774658203125,300.44903564453125,0.62,0.05
DEBDX44O_upper_right,843.0,373.0,857.0033569335938,369.8510437011719,14.35,1.15
015DXGZH_lower_left,772.0,306.0,772.1091918945312,305.95953369140625,0.12,0.01
E4GH1D3S_lower_right,853.0,414.0,854.7717895507812,414.2230224609375,1.79,0.14
6TZ254SP_lower_left,821.0,363.0,819.5680541992188,363.40948486328125,1.49,0.12
C2SF98X5_lower_left,822.0,502.0,821.5614624023438,501.8312072753906,0.47,0.04
J1A5FRQN_lower_left,805.0,447.0,803.53857421875,447.2527770996094,1.48,0.12
LA67YYVJ_lower_left,783.0,432.0,781.1908569335938,432.2024230957031,1.82,0.15
E23G704K_lower_left,783.0,346.0,783.0968627929688,345.71551513671875,0.3,0.02
HZH8DYC7_upper_right,875.0,371.0,873.544921875,371.9402770996094,1.73,0.14
014ZTUSK_upper_right,767.0,251.0,767.8307495117188,252.4302215576172,1.65,0.13
LGADV15G_upper_left,786.0,261.0,784.4080200195312,260.91357421875,1.59,0.13
45UD35GC_lower_right,803.0,322.0,803.4508666992188,321.9908142089844,0.45,0.04
ameziani_lower_left,855.0,385.0,855.584228515625,386.596435546875,1.7,0.14
50O9GUWT_upper_right,807.0,252.0,806.1580810546875,251.98953247070312,0.84,0.07
1419YTY4_upper_left,823.0,371.0,822.6407470703125,370.98248291015625,0.36,0.03
IHKL3Y8N_lower_left,790.0,376.0,790.1344604492188,376.39306640625,0.42,0.03
7IGA0W6E_lower_left,811.0,362.0,811.635009765625,362.0142822265625,0.64,0.05
6TZ254SP_upper_right,774.0,295.0,775.0298461914062,295.7563171386719,1.28,0.1
016XWJ8X_lower_left,809.0,342.0,797.9713745117188,336.5904541015625,12.28,0.98
9KDRM0A8_upper_left,742.0,303.0,742.0762329101562,303.6357421875,0.64,0.05
AYSCFCO8_upper_right,796.0,261.0,795.81787109375,261.52301025390625,0.55,0.04
H8RSX6T2_lower_left,826.0,344.0,814.4151611328125,343.7210998535156,11.59,0.93
45UD35GC_upper_right,798.0,269.0,797.8543701171875,269.763427734375,0.78,0.06
ANLLPLV7_upper_right,736.0,316.0,735.2955322265625,315.4731140136719,0.88,0.07
017UYAW4_lower_right,808.0,337.0,807.7623901367188,337.10797119140625,0.26,0.02
9GSQBATD_lower_right,799.0,345.0,797.6871948242188,344.4671936035156,1.42,0.11
ANLLPLV7_upper_left,736.0,314.0,735.372802734375,313.9649353027344,0.63,0.05
015WW8D6_lower_left,786.0,379.0,784.1582641601562,380.8516845703125,2.61,0.21
BNQ3Q4G3_lower_left,775.0,426.0,774.6716918945312,426.1297607421875,0.35,0.03
JJEIMAPR_lower_left,834.0,433.0,834.425048828125,433.8783874511719,0.98,0.08
