Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
GNR6QR3P_lower_right,795.0,350.0,791.8348999023438,351.3599853515625,3.44,0.28
5LP835GA_upper_right,801.0,385.0,798.0799560546875,384.6399841308594,2.94,0.24
0191WKPV_lower_right,758.0,330.0,755.8399658203125,334.16534423828125,4.69,0.38
01E5XG8Z_lower_left,800.0,329.0,798.3292846679688,330.1403503417969,2.02,0.16
01ETW4JZ_upper_right,840.0,287.0,843.0843505859375,284.8418884277344,3.76,0.3
DEBDX44O_upper_right,843.0,373.0,860.7999877929688,377.2984313964844,18.31,1.46
01FURZ62_lower_right,769.0,312.0,782.719970703125,315.5199890136719,14.16,1.13
EB6DQGAR_lower_right,835.0,408.0,832.8041381835938,411.86322021484375,4.44,0.36
0145NKWZ_lower_left,848.0,352.0,850.5606079101562,351.3599853515625,2.64,0.21
MNIAB8K3_lower_left,792.0,336.0,791.6799926757812,338.55999755859375,2.58,0.21
0158T9ED_upper_left,800.0,255.0,798.3580322265625,252.9058380126953,2.66,0.21
013NXP1H_upper_left,776.0,268.0,779.1368408203125,270.7846374511719,4.19,0.34
9GSQBATD_lower_right,799.0,345.0,795.7300415039062,343.8569030761719,3.46,0.28
0AAQ6BO3_upper_right,803.0,278.0,800.844970703125,278.5,2.21,0.18
HZH8DYC7_lower_right,864.0,400.0,862.0799560546875,397.0023498535156,3.56,0.28
015WW8D6_lower_right,779.0,371.0,773.760009765625,371.1087951660156,5.24,0.42
0169NHT6_upper_left,830.0,283.0,827.7446899414062,279.67999267578125,4.01,0.32
ANLLPLV7_upper_left,736.0,314.0,738.0115356445312,314.9316711425781,2.22,0.18
0145NKWZ_upper_right,842.0,272.0,837.7940673828125,271.3103332519531,4.26,0.34
KBGVMAF7_upper_left,813.0,240.0,803.2000122070312,234.58560180664062,11.2,0.9
01HMZ9RN_lower_right,785.0,345.0,784.0,343.67999267578125,1.66,0.13
01ETW4JZ_lower_left,843.0,337.0,842.8800048828125,341.1199951171875,4.12,0.33
013ZD6EX_upper_right,723.0,304.0,722.6889038085938,305.39947509765625,1.43,0.11
01FAYE3T_upper_right,765.0,280.0,766.0799560546875,280.38885498046875,1.15,0.09
0158T9ED_lower_right,830.0,351.0,827.5199584960938,351.3599853515625,2.51,0.2
BC0OWLNW_lower_left,816.0,411.0,817.9775390625,414.0799865722656,3.66,0.29
015WW8D6_upper_left,729.0,259.0,725.4365234375,263.0400085449219,5.39,0.43
01G1AKV2_lower_right,820.0,379.0,819.8399658203125,381.4104309082031,2.42,0.19
015WXFRN_upper_right,786.0,297.0,789.2620239257812,300.1600036621094,4.54,0.36
0158T9ED_upper_right,798.0,255.0,795.6482543945312,252.81442260742188,3.21,0.26
IHKL3Y8N_lower_left,790.0,376.0,790.3999633789062,379.7604064941406,3.78,0.3
4J24X0ES_lower_right,819.0,478.0,823.818115234375,481.91998291015625,6.21,0.5
DEBDX44O_upper_left,856.0,364.0,855.6799926757812,361.73040771484375,2.29,0.18
01E5XG8Z_upper_right,787.0,282.0,786.5599975585938,280.435546875,1.63,0.13
013NXP1H_upper_right,732.0,255.0,730.239990234375,252.79998779296875,2.82,0.23
0KIUZ4G5_lower_left,872.0,354.0,894.0799560546875,353.3816223144531,22.09,1.77
LGADV15G_lower_right,802.0,353.0,798.0799560546875,352.6399841308594,3.94,0.32
CBSF6Q84_lower_right,752.0,322.0,755.8399658203125,320.6399841308594,4.07,0.33
01ETW4JZ_upper_left,832.0,286.0,828.943115234375,282.97369384765625,4.3,0.34
0148UTKX_upper_left,785.0,327.0,784.2952880859375,323.1999816894531,3.86,0.31
DEBDX44O_lower_right,840.0,523.0,840.5109252929688,526.0523071289062,3.09,0.25
013NXP1H_lower_left,816.0,357.0,817.3079223632812,353.91998291015625,3.35,0.27
E552BK9X_upper_right,821.0,252.0,819.8399658203125,251.0893096923828,1.47,0.12
0VFZZY32_lower_left,781.0,432.0,782.719970703125,428.1600036621094,4.21,0.34
014ZTUSK_lower_left,816.0,351.0,817.2799682617188,351.3599853515625,1.33,0.11
01KRCSKD_upper_left,832.0,312.0,828.9498291015625,311.67999267578125,3.07,0.25
JJEIMAPR_lower_right,844.0,422.0,849.3508911132812,423.03997802734375,5.45,0.44
IHKL3Y8N_upper_left,770.0,311.0,772.47998046875,310.3999938964844,2.55,0.2
56R9FBMK_lower_right,803.0,330.0,799.4031372070312,334.3725280761719,5.66,0.45
015WXFRN_upper_left,790.0,304.0,782.8609008789062,301.44000244140625,7.58,0.61
