Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
GNR6QR3P_lower_right,795.0,350.0,791.8175048828125,350.0799865722656,3.18,0.25
5LP835GA_upper_right,801.0,385.0,798.1911010742188,383.97613525390625,2.99,0.24
0191WKPV_lower_right,758.0,330.0,755.8399658203125,332.83447265625,3.56,0.28
01E5XG8Z_lower_left,800.0,329.0,798.2754516601562,332.2906188964844,3.72,0.3
01ETW4JZ_upper_right,840.0,287.0,843.1015625,284.3832702636719,4.06,0.32
DEBDX44O_upper_right,843.0,373.0,860.7999877929688,377.16241455078125,18.28,1.46
01FURZ62_lower_right,769.0,312.0,782.719970703125,315.5199890136719,14.16,1.13
EB6DQGAR_lower_right,835.0,408.0,831.5802001953125,410.55426025390625,4.27,0.34
0145NKWZ_lower_left,848.0,352.0,850.5656127929688,351.3599853515625,2.64,0.21
MNIAB8K3_lower_left,792.0,336.0,791.6799926757812,338.55999755859375,2.58,0.21
0158T9ED_upper_left,800.0,255.0,798.3626098632812,253.0721435546875,2.53,0.2
013NXP1H_upper_left,776.0,268.0,778.8800048828125,269.5740661621094,3.28,0.26
9GSQBATD_lower_right,799.0,345.0,795.5199584960938,343.67999267578125,3.72,0.3
0AAQ6BO3_upper_right,803.0,278.0,800.66015625,278.62762451171875,2.42,0.19
HZH8DYC7_lower_right,864.0,400.0,862.0799560546875,396.6156311035156,3.89,0.31
015WW8D6_lower_right,779.0,371.0,773.8023071289062,369.4912414550781,5.41,0.43
0169NHT6_upper_left,830.0,283.0,827.5609130859375,279.9349670410156,3.92,0.31
ANLLPLV7_upper_left,736.0,314.0,736.9454345703125,314.46429443359375,1.05,0.08
0145NKWZ_upper_right,842.0,272.0,839.0399780273438,271.49371337890625,3.0,0.24
KBGVMAF7_upper_left,813.0,240.0,804.947265625,235.3241424560547,9.31,0.74
01HMZ9RN_lower_right,785.0,345.0,784.0,344.17144775390625,1.3,0.1
01ETW4JZ_lower_left,843.0,337.0,842.9718017578125,341.1199951171875,4.12,0.33
013ZD6EX_upper_right,723.0,304.0,721.5551147460938,306.55999755859375,2.94,0.24
01FAYE3T_upper_right,765.0,280.0,764.7999877929688,280.09857177734375,0.22,0.02
0158T9ED_lower_right,830.0,351.0,827.5199584960938,351.3599853515625,2.51,0.2
BC0OWLNW_lower_left,816.0,411.0,817.375,414.0799865722656,3.37,0.27
015WW8D6_upper_left,729.0,259.0,725.1594848632812,261.77056884765625,4.74,0.38
01G1AKV2_lower_right,820.0,379.0,819.9119873046875,381.18572998046875,2.19,0.18
015WXFRN_upper_right,786.0,297.0,788.0512084960938,301.44000244140625,4.89,0.39
0158T9ED_upper_right,798.0,255.0,794.3820190429688,252.93556213378906,4.17,0.33
IHKL3Y8N_lower_left,790.0,376.0,790.627197265625,380.8627624511719,4.9,0.39
4J24X0ES_lower_right,819.0,478.0,822.602783203125,482.1040954589844,5.46,0.44
DEBDX44O_upper_left,856.0,364.0,855.6799926757812,361.0777893066406,2.94,0.24
01E5XG8Z_upper_right,787.0,282.0,785.2799682617188,280.4637756347656,2.31,0.18
013NXP1H_upper_right,732.0,255.0,730.2833251953125,252.79998779296875,2.79,0.22
0KIUZ4G5_lower_left,872.0,354.0,894.0799560546875,352.7720642089844,22.11,1.77
