Filename,X_True,Y_True,X_Model,Y_Model,Euc_dist,mm_Dist
GNR6QR3P_lower_right,795.0,350.0,791.724365234375,351.3783264160156,3.55,0.28
5LP835GA_upper_right,801.0,385.0,798.0799560546875,384.6399841308594,2.94,0.24
0191WKPV_lower_right,758.0,330.0,755.8399658203125,332.8917236328125,3.61,0.29
01E5XG8Z_lower_left,800.0,329.0,798.2593383789062,330.8800048828125,2.56,0.2
01ETW4JZ_upper_right,840.0,287.0,842.906982421875,284.1907653808594,4.04,0.32
DEBDX44O_upper_right,843.0,373.0,859.5199584960938,376.33917236328125,16.85,1.35
01FURZ62_lower_right,769.0,312.0,781.4400024414062,315.5199890136719,12.93,1.03
EB6DQGAR_lower_right,835.0,408.0,832.6399536132812,411.5199890136719,4.24,0.34
0145NKWZ_lower_left,848.0,352.0,850.5599975585938,351.3599853515625,2.64,0.21
MNIAB8K3_lower_left,792.0,336.0,791.6799926757812,338.55999755859375,2.58,0.21
0158T9ED_upper_left,800.0,255.0,798.0984497070312,251.56651306152344,3.92,0.31
013NXP1H_upper_left,776.0,268.0,779.12841796875,270.07537841796875,3.75,0.3
9GSQBATD_lower_right,799.0,345.0,795.701171875,343.8216247558594,3.5,0.28
0AAQ6BO3_upper_right,803.0,278.0,800.8977661132812,279.18377685546875,2.41,0.19
HZH8DYC7_lower_right,864.0,400.0,862.0799560546875,396.79937744140625,3.73,0.3
015WW8D6_lower_right,779.0,371.0,773.760009765625,370.0909729003906,5.32,0.43
0169NHT6_upper_left,830.0,283.0,827.7631225585938,281.1708984375,2.89,0.23
ANLLPLV7_upper_left,736.0,314.0,738.1405029296875,314.46295166015625,2.19,0.18
0145NKWZ_upper_right,842.0,272.0,837.9415283203125,271.1839904785156,4.14,0.33
KBGVMAF7_upper_left,813.0,240.0,803.2000122070312,235.35122680664062,10.85,0.87
01HMZ9RN_lower_right,785.0,345.0,784.0,343.9158020019531,1.47,0.12
01ETW4JZ_lower_left,843.0,337.0,842.8800048828125,339.8399963378906,2.84,0.23
013ZD6EX_upper_right,723.0,304.0,722.5599975585938,305.9776306152344,2.03,0.16
01FAYE3T_upper_right,765.0,280.0,766.0799560546875,279.0477600097656,1.44,0.12
0158T9ED_lower_right,830.0,351.0,827.5199584960938,351.3599853515625,2.51,0.2
BC0OWLNW_lower_left,816.0,411.0,818.1997680664062,414.0799865722656,3.78,0.3
015WW8D6_upper_left,729.0,259.0,725.1260986328125,261.7599792480469,4.76,0.38
01G1AKV2_lower_right,820.0,379.0,819.8399658203125,380.0684814453125,1.08,0.09
015WXFRN_upper_right,786.0,297.0,789.2596435546875,300.1600036621094,4.54,0.36
0158T9ED_upper_right,798.0,255.0,795.5282592773438,251.15380859375,4.57,0.37
IHKL3Y8N_lower_left,790.0,376.0,790.3999633789062,379.6398620605469,3.66,0.29
4J24X0ES_lower_right,819.0,478.0,823.7745361328125,481.91998291015625,6.18,0.49
